62309060476	62309060477	62309060478	62309060479	62309060481	62309060482	
1701193502.7648308	0.000	58.325	2.600	0.000	96.664	1.624	
1701197344.827744	0.000	56.021	2.635	0.000	96.036	1.617	
1701201186.8713794	0.000	53.387	2.705	0.000	95.172	1.625	
1701205029.0000992	0.000	52.334	2.376	0.000	95.327	1.548	
1701208871.0648232	0.000	50.898	2.231	0.000	96.908	1.548	
1701212713.1513953	0.000	47.402	2.174	0.000	97.857	1.463	
1701216555.282856	0.000	45.175	2.157	0.000	97.899	1.256	
1701220397.3916626	0.000	43.392	2.174	0.000	97.047	1.201	
1701224239.5035403	0.000	43.268	2.214	0.000	95.664	1.169	
1701228081.6468897	0.000	42.851	2.261	0.000	94.094	1.171	
1701231923.7337346	0.000	42.857	2.269	0.000	92.542	1.232	
1701235765.8146074	0.000	42.740	2.272	0.000	91.201	1.239	
