62309060476	62309060477	62309060478	62309060479	62309060481	62309060482	
1701495210.880735	+6.64,+10.5,+21.6,LA	+6.35,+32.2,+21.7,NA	+6.69,+14.3,+21.6,CA	+6.97,-0.7,+20.1,CB	+2.30,+267.1,+20.8,@B	+6.93,+2.4,+20.1,@B	
1701495272.8897665	+6.64,+10.5,+21.6,LA	+6.35,+32.3,+21.7,OA	+6.69,+14.4,+21.6,DA	+6.97,-0.7,+20.1,CB	+2.30,+267.1,+20.8,@B	+6.93,+2.4,+20.1,@B	
1701495334.8966901	+6.64,+10.5,+21.5,OA	+6.35,+32.3,+21.7,OA	+6.69,+14.3,+21.6,CA	+6.97,-0.7,+20.1,CB	+2.30,+267.1,+20.8,@B	+6.93,+2.3,+20.1,GB	
1701495396.905072	+6.64,+10.5,+21.6,LA	+6.35,+32.3,+21.7,OA	+6.69,+14.4,+21.6,DA	+6.97,-0.7,+20.1,CB	+2.30,+266.9,+20.8,IB	+6.93,+2.3,+20.1,GB	
1701495458.9144905	+6.64,+10.4,+21.6,MA	+6.35,+32.3,+21.7,OA	+6.69,+14.3,+21.7,BA	+6.97,-0.8,+20.1,LB	+2.30,+266.9,+20.8,IB	+6.93,+2.4,+20.1,@B	
1701495520.92182	+6.64,+10.5,+21.6,LA	+6.35,+32.2,+21.7,NA	+6.69,+14.2,+21.6,BA	+6.97,-0.8,+20.1,LB	+2.30,+267.0,+20.8,AB	+6.93,+2.4,+20.1,@B	
1701495582.9312556	+6.64,+10.5,+21.6,LA	+6.35,+32.2,+21.7,NA	+6.69,+14.3,+21.6,CA	+6.97,-0.8,+20.1,LB	+2.30,+266.9,+20.8,IB	+6.93,+2.4,+20.1,@B	
1701495644.9394984	+6.64,+10.5,+21.6,LA	+6.35,+32.2,+21.7,NA	+6.69,+14.2,+21.6,BA	+6.97,-0.8,+20.1,LB	+2.30,+266.9,+20.8,IB	+6.93,+2.4,+20.1,@B	
1701495706.9491045	+6.64,+10.5,+21.6,LA	+6.35,+32.2,+21.7,NA	+6.69,+14.2,+21.6,BA	+6.97,-0.8,+20.2,OB	+2.30,+266.9,+20.8,IB	+6.93,+2.4,+20.1,@B	
1701495768.9580228	+6.64,+10.4,+21.6,MA	+6.35,+32.2,+21.7,NA	+6.69,+14.2,+21.6,BA	+6.97,-0.8,+20.1,LB	+2.30,+267.0,+20.8,AB	+6.93,+2.3,+20.1,GB	
1701495830.9646876	+6.64,+10.4,+21.6,MA	+6.35,+32.2,+21.7,NA	+6.69,+14.3,+21.7,BA	+6.97,-0.9,+20.2,NB	+2.30,+266.9,+20.8,IB	+6.93,+2.3,+20.1,GB	
1701495892.9746268	+6.64,+10.5,+21.6,LA	+6.35,+32.2,+21.7,NA	+6.69,+14.2,+21.7,CA	+6.97,-0.7,+20.1,CB	+2.30,+267.0,+20.8,AB	+6.93,+2.4,+20.1,@B	
1701495954.9841614	+6.64,+10.5,+21.6,LA	+6.35,+32.2,+21.7,NA	+6.69,+14.3,+21.7,BA	+6.97,-0.8,+20.1,LB	+2.30,+267.0,+20.8,AB	+6.93,+2.3,+20.2,DB	
1701496016.9925368	+6.64,+10.5,+21.6,LA	+6.35,+32.1,+21.7,MA	+6.69,+14.3,+21.7,BA	+6.97,-0.8,+20.2,OB	+2.30,+267.0,+20.8,AB	+6.93,+2.3,+20.2,DB	
1701496079.0014768	+6.64,+10.5,+21.6,LA	+6.35,+32.3,+21.7,OA	+6.69,+14.2,+21.6,BA	+6.97,-0.8,+20.2,OB	+2.30,+266.9,+20.8,IB	+6.93,+2.4,+20.1,@B	
1701496141.009688	+6.64,+10.5,+21.6,LA	+6.35,+32.2,+21.7,NA	+6.69,+14.3,+21.6,CA	+6.97,-0.8,+20.1,LB	+2.30,+266.9,+20.8,IB	+6.93,+2.3,+20.2,DB	
1701496203.0170043	+6.64,+10.5,+21.6,LA	+6.35,+32.2,+21.7,NA	+6.69,+14.3,+21.6,CA	+6.97,-0.8,+20.2,OB	+2.31,+266.6,+20.8,GB	+6.93,+2.4,+20.1,@B	
1701496265.0236912	+6.64,+10.5,+21.6,LA	+6.35,+32.2,+21.7,NA	+6.69,+14.3,+21.6,CA	+6.97,-0.7,+20.2,@B	+2.30,+266.9,+20.8,IB	+6.93,+2.4,+20.1,@B	
1701496327.031311	+6.64,+10.4,+21.6,MA	+6.35,+32.2,+21.7,NA	+6.69,+14.3,+21.7,BA	+6.97,-0.8,+20.2,OB	+2.30,+266.9,+20.8,IB	+6.93,+2.4,+20.2,CB	
1701496389.0363772	+6.64,+10.5,+21.6,LA	+6.35,+32.1,+21.7,MA	+6.69,+14.3,+21.6,CA	+6.97,-0.8,+20.2,OB	+2.30,+266.7,+20.8,GB	+6.93,+2.4,+20.1,@B	
1701496451.044655	+6.64,+10.5,+21.6,LA	+6.35,+32.1,+21.7,MA	+6.69,+14.3,+21.6,CA	+6.97,-0.8,+20.2,OB	+2.30,+266.8,+20.8,HB	+6.93,+2.4,+20.1,@B	
1701496513.0553567	+6.64,+10.5,+21.6,LA	+6.35,+32.2,+21.7,NA	+6.69,+14.2,+21.7,CA	+6.97,-0.8,+20.2,OB	+2.30,+266.8,+20.8,HB	+6.93,+2.4,+20.1,@B	
1701496575.0640705	+6.64,+10.4,+21.6,MA	+6.35,+32.2,+21.7,NA	+6.69,+14.2,+21.6,BA	+6.97,-0.9,+20.2,NB	+2.31,+266.7,+20.8,FB	+6.93,+2.4,+20.2,CB	
1701496637.0740542	+6.64,+10.4,+21.6,MA	+6.35,+32.2,+21.7,NA	+6.69,+14.3,+21.7,BA	+6.97,-0.8,+20.2,OB	+2.31,+266.4,+20.8,EB	+6.93,+2.4,+20.1,@B	
1701496699.0835037	+6.64,+10.3,+21.6,JA	+6.35,+32.3,+21.7,OA	+6.69,+14.3,+21.7,BA	+6.97,-0.8,+20.2,OB	+2.31,+266.5,+20.8,DB	+6.93,+2.4,+20.1,@B	
1701496761.0905948	+6.65,+10.2,+21.6,JA	+6.35,+32.2,+21.7,NA	+6.69,+14.1,+21.7,@A	+6.97,-0.8,+20.2,OB	+2.31,+266.5,+20.8,DB	+6.93,+2.3,+20.1,GB	
1701496823.0988123	+6.65,+10.2,+21.6,JA	+6.35,+32.3,+21.7,OA	+6.69,+14.1,+21.6,AA	+6.97,-0.8,+20.2,OB	+2.31,+266.6,+20.8,GB	+6.93,+2.4,+20.1,@B	
1701496885.1066482	+6.65,+10.2,+21.6,JA	+6.35,+32.2,+21.7,NA	+6.69,+14.2,+21.7,CA	+6.97,-0.8,+20.2,OB	+2.31,+266.5,+20.8,DB	+6.93,+2.5,+20.1,AB	
1701497130.6645088	+6.65,+10.2,+21.6,JA	+6.35,+32.3,+21.7,OA	+6.69,+14.2,+21.7,CA	+6.97,-0.8,+20.2,OB	+2.31,+266.2,+20.8,CB	+6.93,+2.4,+20.2,CB	
1701497192.672685	+6.65,+10.2,+21.6,JA	+6.35,+32.2,+21.7,NA	+6.69,+14.1,+21.7,@A	+6.97,-0.8,+20.2,OB	+2.31,+266.4,+20.8,EB	+6.93,+2.4,+20.2,CB	
1701497254.6821766	+6.65,+10.2,+21.6,JA	+6.35,+32.2,+21.7,NA	+6.69,+14.1,+21.7,@A	+6.97,-0.9,+20.2,NB	+2.31,+266.3,+20.8,BB	+6.93,+2.4,+20.2,CB	
1701497316.6911435	+6.65,+10.3,+21.6,KA	+6.35,+32.3,+21.7,OA	+6.69,+14.2,+21.7,CA	+6.97,-0.8,+20.2,OB	+2.32,+266.1,+20.8,CB	+6.93,+2.4,+20.2,CB	
1701497378.700069	+6.65,+10.3,+21.6,KA	+6.35,+32.3,+21.7,OA	+6.69,+14.1,+21.7,@A	+6.97,-0.8,+20.2,OB	+2.33,+265.1,+20.8,AB	+6.93,+2.4,+20.2,CB	
1701497440.7067704	+6.65,+10.2,+21.7,KA	+6.35,+32.3,+21.7,OA	+6.69,+14.2,+21.7,CA	+6.97,-0.8,+20.2,OB	+2.33,+265.2,+20.8,BB	+6.93,+2.4,+20.2,CB	
1701497502.7143636	+6.65,+10.3,+21.6,KA	+6.35,+32.2,+21.7,NA	+6.69,+14.1,+21.7,@A	+6.97,-0.8,+20.2,OB	+2.33,+265.3,+20.8,CB	+6.93,+2.3,+20.2,DB	
1701497564.7198367	+6.65,+10.3,+21.6,KA	+6.35,+32.2,+21.7,NA	+6.69,+14.2,+21.7,CA	+6.97,-0.8,+20.2,OB	+2.33,+265.2,+20.8,BB	+6.93,+2.4,+20.2,CB	
1701497626.728301	+6.65,+10.2,+21.6,JA	+6.35,+32.2,+21.7,NA	+6.69,+14.2,+21.7,CA	+6.97,-0.8,+20.2,OB	+2.33,+265.2,+20.8,BB	+6.93,+2.4,+20.2,CB	
1701497688.738242	+6.64,+10.4,+21.7,LA	+6.35,+32.2,+21.7,NA	+6.69,+14.1,+21.7,@A	+6.97,-0.8,+20.2,OB	+2.33,+265.2,+20.8,BB	+6.93,+2.4,+20.2,CB	
1701497750.7478688	+6.64,+10.3,+21.6,JA	+6.35,+32.2,+21.7,NA	+6.69,+14.1,+21.7,@A	+6.97,-0.9,+20.2,NB	+2.33,+265.2,+20.8,BB	+6.93,+2.4,+20.2,CB	
1701497812.7553275	+6.64,+10.3,+21.7,KA	+6.35,+32.1,+21.8,BA	+6.69,+14.2,+21.7,CA	+6.97,-0.8,+20.2,OB	+2.33,+265.2,+20.8,BB	+6.93,+2.4,+20.2,CB	
1701497874.7631938	+6.64,+10.3,+21.6,JA	+6.35,+32.2,+21.8,AA	+6.69,+14.1,+21.7,@A	+6.97,-0.8,+20.2,OB	+2.33,+265.0,+20.8,@B	+6.93,+2.3,+20.2,DB	
1701497936.7723296	+6.64,+10.3,+21.7,KA	+6.35,+32.2,+21.8,AA	+6.69,+14.1,+21.7,@A	+6.97,-0.8,+20.2,OB	+2.33,+265.2,+20.9,CB	+6.93,+2.3,+20.2,DB	
1701497998.7812898	+6.64,+10.3,+21.7,KA	+6.35,+32.1,+21.7,MA	+6.69,+14.2,+21.7,CA	+6.97,-0.7,+20.2,@B	+2.33,+265.1,+20.8,AB	+6.93,+2.4,+20.2,CB	
1701498060.79174	+6.64,+10.4,+21.7,LA	+6.35,+32.1,+21.8,BA	+6.69,+14.2,+21.7,CA	+6.97,-0.8,+20.2,OB	+2.34,+265.0,+20.8,GB	+6.93,+2.3,+20.2,DB	
1701498122.799811	+6.64,+10.3,+21.7,KA	+6.35,+32.1,+21.8,BA	+6.69,+14.2,+21.7,CA	+6.97,-0.8,+20.2,OB	+2.34,+264.9,+20.9,NB	+6.93,+2.3,+20.2,DB	
1701498184.807477	+6.64,+10.3,+21.7,KA	+6.35,+32.1,+21.7,MA	+6.69,+14.1,+21.7,@A	+6.97,-0.8,+20.2,OB	+2.34,+264.9,+20.8,OB	+6.93,+2.4,+20.2,CB	
1701498246.8197784	+6.64,+10.3,+21.7,KA	+6.35,+32.1,+21.7,MA	+6.69,+14.3,+21.7,BA	+6.97,-0.8,+20.2,OB	+2.34,+264.9,+20.8,OB	+6.93,+2.3,+20.2,DB	
1701498308.8294177	+6.64,+10.4,+21.7,LA	+6.35,+32.2,+21.7,NA	+6.69,+14.2,+21.7,CA	+6.97,-0.8,+20.2,OB	+2.34,+264.8,+20.9,OB	+6.93,+2.3,+20.2,DB	
1701498370.838868	+6.64,+10.3,+21.7,KA	+6.35,+32.2,+21.8,AA	+6.69,+14.1,+21.7,@A	+6.97,-0.8,+20.2,OB	+2.34,+264.8,+20.9,OB	+6.93,+2.4,+20.2,CB	
1701498432.847581	+6.64,+10.3,+21.7,KA	+6.35,+32.2,+21.7,NA	+6.69,+14.2,+21.7,CA	+6.97,-0.8,+20.2,OB	+2.34,+264.7,+20.9,@B	+6.93,+2.4,+20.2,CB	
1701498494.8580017	+6.64,+10.4,+21.7,LA	+6.35,+32.2,+21.8,AA	+6.69,+14.1,+21.7,@A	+6.97,-0.8,+20.2,OB	+2.34,+264.7,+20.9,@B	+6.93,+2.3,+20.2,DB	
1701498556.8671348	+6.64,+10.4,+21.7,LA	+6.34,+32.5,+21.7,HA	+6.69,+14.2,+21.7,CA	+6.97,-0.8,+20.2,OB	+2.34,+264.6,+20.9,AB	+6.93,+2.4,+20.2,CB	
1701498618.8771489	+6.64,+10.4,+21.7,LA	+6.34,+32.6,+21.8,DA	+6.69,+14.1,+21.7,@A	+6.97,-0.8,+20.2,OB	+2.34,+264.6,+20.9,AB	+6.93,+2.3,+20.2,DB	
1701498680.8865237	+6.64,+10.4,+21.7,LA	+6.34,+32.6,+21.8,DA	+6.69,+14.1,+21.7,@A	+6.97,-0.8,+20.2,OB	+2.34,+264.5,+20.8,CB	+6.93,+2.4,+20.2,CB	
1701498742.8955996	+6.64,+10.4,+21.7,LA	+6.34,+32.6,+21.8,DA	+6.69,+14.1,+21.7,@A	+6.97,-0.9,+20.2,NB	+2.35,+264.5,+20.9,CB	+6.93,+2.3,+20.2,DB	
1701498804.9051006	+6.64,+10.4,+21.7,LA	+6.34,+32.5,+21.7,HA	+6.69,+14.0,+21.7,AA	+6.97,-0.8,+20.2,OB	+2.34,+264.5,+20.9,BB	+6.93,+2.3,+20.2,DB	
1701498866.9151223	+6.64,+10.4,+21.7,LA	+6.34,+32.5,+21.8,GA	+6.69,+14.1,+21.7,@A	+6.97,-0.8,+20.3,NB	+2.34,+264.5,+20.9,BB	+6.93,+2.4,+20.2,CB	
1701498928.9242673	+6.64,+10.3,+21.7,KA	+6.34,+32.6,+21.8,DA	+6.69,+14.2,+21.7,CA	+6.97,-0.9,+20.2,NB	+2.34,+264.6,+20.9,AB	+6.93,+2.3,+20.2,DB	
1701498990.934487	+6.64,+10.4,+21.7,LA	+6.34,+32.6,+21.8,DA	+6.69,+14.1,+21.7,@A	+6.97,-0.9,+20.2,NB	+2.35,+264.3,+20.9,EB	+6.93,+2.3,+20.2,DB	
1701499052.942792	+6.64,+10.3,+21.7,KA	+6.34,+32.6,+21.8,DA	+6.69,+14.2,+21.8,LA	+6.97,-0.8,+20.2,OB	+2.35,+264.3,+20.9,EB	+6.93,+2.4,+20.2,CB	
1701499114.952568	+6.64,+10.4,+21.7,LA	+6.35,+32.4,+21.8,GA	+6.69,+14.1,+21.7,@A	+6.97,-0.8,+20.3,NB	+2.35,+264.0,+20.9,FB	+6.93,+2.4,+20.2,CB	
1701499176.9626906	+6.64,+10.4,+21.7,LA	+6.35,+32.5,+21.8,FA	+6.69,+14.1,+21.7,@A	+6.97,-0.8,+20.3,NB	+2.35,+264.3,+20.9,EB	+6.93,+2.3,+20.2,DB	
1701499238.9744222	+6.64,+10.4,+21.7,LA	+6.35,+32.4,+21.8,GA	+6.69,+14.1,+21.7,@A	+6.97,-0.8,+20.2,OB	+2.35,+264.2,+20.9,DB	+6.93,+2.4,+20.3,BB	
1701499300.9831622	+6.64,+10.4,+21.7,LA	+6.35,+32.4,+21.8,GA	+6.69,+14.0,+21.8,NA	+6.97,-0.8,+20.3,NB	+2.35,+264.2,+20.9,DB	+6.93,+2.3,+20.3,EB	
1701499362.9934282	+6.64,+10.3,+21.7,KA	+6.35,+32.4,+21.8,GA	+6.69,+14.1,+21.7,@A	+6.97,-0.8,+20.3,NB	+2.36,+263.7,+20.9,EB	+6.93,+2.4,+20.2,CB	
1701499425.0039375	+6.64,+10.4,+21.7,LA	+6.34,+32.6,+21.8,DA	+6.69,+14.1,+21.8,OA	+6.97,-0.9,+20.2,NB	+2.36,+263.4,+20.9,FB	+6.93,+2.4,+20.3,BB	
1701499487.0107522	+6.64,+10.4,+21.7,LA	+6.34,+32.6,+21.8,DA	+6.69,+14.1,+21.7,@A	+6.97,-0.8,+20.3,NB	+2.37,+263.3,+20.9,@B	+6.93,+2.3,+20.3,EB	
1701499549.0206304	+6.64,+10.4,+21.7,LA	+6.34,+32.5,+21.8,GA	+6.69,+14.1,+21.8,OA	+6.97,-0.8,+20.3,NB	+2.37,+263.2,+20.9,AB	+6.93,+2.3,+20.3,EB	
