62309060419	62309060427	62309060471	62309060472	62309060473	62309060475	
1699896524.0558438	+3.07,+227.8,+19.4,NB	+3.05,+229.1,+19.9,FB	+3.06,+228.7,+20.0,AB	+3.07,+232.3,+25.6,LB	+2.83,+246.6,+25.2,CB	+2.95,+239.6,+25.4,JB	
1699896586.0658329	+3.07,+227.8,+19.5,OB	+3.05,+229.2,+19.9,EB	+3.06,+228.6,+20.0,@B	+3.04,+234.1,+25.6,KB	+2.82,+246.7,+25.2,CB	+2.95,+239.4,+25.4,HB	
1699896648.0725222	+3.07,+227.9,+19.4,OB	+3.05,+229.1,+19.9,FB	+3.06,+228.6,+20.0,@B	+3.07,+232.5,+25.5,IB	+2.83,+246.5,+25.2,@B	+2.94,+240.0,+25.3,DB	
1699896710.0804286	+3.07,+227.8,+19.4,NB	+3.05,+229.1,+19.9,FB	+3.06,+228.6,+20.0,@B	+3.06,+232.8,+25.5,EB	+2.83,+246.4,+25.2,AB	+2.94,+240.2,+25.3,FB	
1699896772.091766	+3.07,+227.9,+19.4,OB	+3.05,+229.1,+19.9,FB	+3.06,+228.6,+20.0,@B	+3.04,+234.2,+25.6,HB	+2.82,+246.6,+25.2,BB	+2.95,+239.4,+25.4,HB	
1699896834.1001394	+3.07,+227.9,+19.4,OB	+3.05,+229.1,+19.9,FB	+3.06,+228.6,+20.0,@B	+3.05,+233.8,+25.6,DB	+2.83,+246.3,+25.2,FB	+2.94,+240.0,+25.3,DB	
1699896896.1085916	+3.07,+227.8,+19.4,NB	+3.05,+229.1,+19.9,FB	+3.06,+228.6,+20.0,@B	+3.05,+233.7,+25.6,KB	+2.83,+246.2,+25.2,GB	+2.94,+240.2,+25.4,AB	
1699896958.1176085	+3.07,+227.9,+19.4,OB	+3.05,+229.1,+19.9,FB	+3.06,+228.7,+20.0,AB	+3.07,+232.6,+25.6,IB	+2.82,+247.0,+25.2,EB	+2.95,+239.2,+25.3,IB	
1699897020.1272297	+3.07,+227.9,+19.4,OB	+3.05,+229.1,+19.9,FB	+3.06,+228.6,+20.0,@B	+3.07,+232.5,+25.5,IB	+2.82,+246.9,+25.2,MB	+2.95,+239.6,+25.3,MB	
1699897082.1370428	+3.07,+227.9,+19.4,OB	+3.05,+229.1,+19.9,FB	+3.06,+228.6,+20.0,@B	+3.06,+232.8,+25.6,FB	+2.82,+246.7,+25.2,CB	+2.94,+240.0,+25.4,CB	
1699897144.1437867	+3.07,+227.8,+19.4,NB	+3.05,+229.1,+19.9,FB	+3.06,+228.6,+20.0,@B	+3.06,+233.0,+25.6,OB	+2.83,+246.5,+25.2,@B	+2.93,+240.3,+25.4,GB	
1699897206.1531434	+3.07,+227.8,+19.4,NB	+3.05,+229.1,+19.9,FB	+3.06,+228.6,+20.0,@B	+3.04,+234.0,+25.6,JB	+2.83,+246.3,+25.2,FB	+2.94,+239.9,+25.4,DB	
1699897268.1636448	+3.07,+227.8,+19.4,NB	+3.05,+229.1,+19.9,FB	+3.06,+228.6,+20.0,@B	+3.05,+233.8,+25.6,DB	+2.83,+246.3,+25.2,FB	+2.94,+240.1,+25.3,EB	
1699897330.1717367	+3.07,+227.9,+19.4,OB	+3.05,+229.1,+19.9,FB	+3.06,+228.6,+20.0,@B	+3.05,+233.9,+25.5,FB	+2.83,+246.6,+25.2,CB	+2.95,+239.2,+25.4,NB	
1699897392.1802294	+3.07,+227.8,+19.4,NB	+3.05,+229.2,+19.9,EB	+3.06,+228.6,+20.0,@B	+3.07,+232.5,+25.6,JB	+2.82,+247.1,+25.2,DB	+2.95,+239.2,+25.4,NB	
1699897454.186097	+3.07,+227.9,+19.4,OB	+3.05,+229.1,+19.9,FB	+3.06,+228.6,+20.0,@B	+3.07,+232.5,+25.6,JB	+2.82,+247.1,+25.2,DB	+2.95,+239.3,+25.4,OB	
1699897516.1963615	+3.07,+227.9,+19.4,OB	+3.05,+229.1,+19.9,FB	+3.06,+228.6,+20.0,@B	+3.06,+233.2,+25.5,NB	+2.82,+246.7,+25.2,CB	+2.96,+238.8,+25.3,AB	
