62309060476	62309060477	62309060478	62309060479	62309060481	62309060482	
1699810344.3816159	78.070	92.937	134.762	103.218	250.444	130.559	
1699814186.5243995	0.000	91.927	134.184	102.873	250.380	130.320	
1699818028.622179	0.000	91.136	133.957	102.898	251.138	130.535	
1699821870.7507524	0.000	90.396	133.812	102.920	251.878	130.690	
1699825712.882168	0.000	89.608	133.541	102.876	252.416	130.729	
1699829555.0320218	0.000	88.895	133.320	102.820	252.971	130.759	
1699833397.1578705	0.000	88.241	133.251	102.911	253.829	130.992	
1699837239.274115	0.000	87.541	132.880	102.732	254.058	130.785	
1699841081.4599838	0.000	86.684	132.154	102.184	253.461	130.116	
1699844923.586879	0.000	85.912	131.461	101.680	252.978	129.556	
1699848765.6801155	0.000	85.130	130.722	101.153	252.456	128.949	
1699852607.8642228	0.000	0.000	129.535	100.245	251.000	127.794	
