62309060476	62309060477	62309060478	62309060479	62309060481	62309060482	
1701927519.1294749	+6.69,+7.5,+21.3,BB	+6.49,+24.2,+21.5,@A	+6.84,+5.9,+21.4,HB	+7.06,-5.9,+19.9,CB		+6.99,-1.3,+19.9,JB	
1701927581.1366086	+6.69,+7.6,+21.4,FB	+6.49,+24.2,+21.5,@A	+6.84,+5.9,+21.4,HB	+7.06,-5.9,+19.9,CB		+6.99,-1.2,+19.9,KB	
1701927643.145138	+6.69,+7.6,+21.4,FB	+6.49,+24.2,+21.5,@A	+6.83,+6.0,+21.4,EB	+7.06,-5.9,+19.9,CB		+6.99,-1.4,+19.9,MB	
1701927705.1542654	+6.69,+7.6,+21.4,FB	+6.49,+24.2,+21.5,@A	+6.84,+5.9,+21.4,HB	+7.06,-6.0,+19.9,IB		+6.99,-1.4,+19.9,MB	
1701927767.1639457	+6.69,+7.6,+21.4,FB	+6.49,+24.1,+21.5,CA	+6.84,+5.9,+21.4,HB	+7.06,-6.0,+19.9,IB		+6.99,-1.4,+19.9,MB	
1701927829.1722534	+6.69,+7.6,+21.3,AB	+6.49,+24.0,+21.5,BA	+6.84,+5.9,+21.5,IB	+7.06,-6.0,+19.9,IB		+6.99,-1.4,+19.9,MB	
1701927891.1790388	+6.69,+7.6,+21.4,FB	+6.49,+24.1,+21.5,CA	+6.84,+5.9,+21.4,HB	+7.06,-5.9,+19.9,CB		+6.99,-1.4,+19.9,MB	
1701927953.1880856	+6.69,+7.6,+21.4,FB	+6.49,+24.1,+21.5,CA	+6.83,+6.0,+21.4,EB	+7.06,-6.0,+19.9,IB		+6.99,-1.3,+19.9,JB	
1701928015.1950967	+6.69,+7.6,+21.4,FB	+6.49,+24.1,+21.5,CA	+6.83,+6.0,+21.4,EB	+7.06,-5.9,+20.0,@B		+6.99,-1.4,+19.9,MB	
1701928077.2019062	+6.69,+7.6,+21.4,FB	+6.49,+24.1,+21.5,CA	+6.84,+5.9,+21.4,HB	+7.06,-6.0,+19.9,IB		+6.99,-1.4,+19.9,MB	
1701928139.2103114	+6.69,+7.5,+21.4,EB	+6.49,+24.1,+21.5,CA	+6.83,+6.0,+21.4,EB	+7.06,-5.9,+20.0,@B		+6.99,-1.3,+19.9,JB	
1701928201.218332	+6.69,+7.5,+21.4,EB	+6.49,+24.3,+21.5,AA	+6.83,+6.1,+21.4,DB	+7.06,-5.9,+19.9,CB		+6.99,-1.4,+19.9,MB	
1701928263.2268674	+6.69,+7.5,+21.4,EB	+6.49,+24.1,+21.5,CA	+6.83,+6.1,+21.4,DB	+7.06,-6.0,+19.9,IB		+7.00,-1.5,+19.9,MB	
1701928325.2369716	+6.69,+7.6,+21.4,FB	+6.49,+24.2,+21.5,@A	+6.83,+6.1,+21.4,DB	+7.06,-6.0,+20.0,JB		+6.99,-1.3,+19.9,JB	
1701928387.2433019	+6.69,+7.6,+21.4,FB	+6.49,+24.3,+21.5,AA	+6.83,+6.0,+21.4,EB	+7.06,-5.9,+20.0,@B		+6.99,-1.4,+19.9,MB	
1701928449.247897	+6.69,+7.5,+21.4,EB	+6.49,+24.1,+21.5,CA	+6.83,+6.1,+21.4,DB	+7.06,-6.0,+20.0,JB		+6.99,-1.4,+19.9,MB	
1701928511.2561486	+6.69,+7.6,+21.4,FB	+6.49,+24.2,+21.5,@A	+6.83,+6.0,+21.4,EB	+7.06,-5.9,+19.9,CB		+6.99,-1.4,+19.9,MB	
1701928573.2639277	+6.69,+7.6,+21.4,FB	+6.49,+24.1,+21.5,CA	+6.83,+6.0,+21.4,EB	+7.06,-6.0,+19.9,IB		+6.99,-1.3,+19.9,JB	
1701928635.2696164	+6.69,+7.5,+21.4,EB	+6.48,+24.4,+21.5,GA	+6.83,+6.0,+21.4,EB	+7.06,-5.9,+19.9,CB		+6.99,-1.4,+19.9,MB	
1701928697.2767942	+6.69,+7.6,+21.4,FB	+6.48,+24.4,+21.5,GA	+6.83,+6.0,+21.4,EB	+7.06,-5.9,+20.0,@B		+6.99,-1.4,+19.9,MB	
1701928759.2853725	+6.69,+7.6,+21.4,FB	+6.48,+24.5,+21.5,FA	+6.83,+6.0,+21.4,EB	+7.05,-5.8,+19.9,AB		+6.99,-1.4,+19.9,MB	
1701928821.292044	+6.69,+7.6,+21.4,FB	+6.48,+24.4,+21.5,GA	+6.83,+6.0,+21.5,DB	+7.06,-5.9,+19.9,CB		+7.00,-1.4,+19.9,LB	
1701928883.2995348	+6.69,+7.5,+21.4,EB	+6.49,+24.3,+21.5,AA	+6.83,+6.0,+21.5,DB	+7.06,-6.0,+19.9,IB		+7.00,-1.4,+19.9,LB	
1701928945.3086357	+6.69,+7.6,+21.4,FB	+6.48,+24.4,+21.5,GA	+6.83,+6.1,+21.5,EB	+7.06,-6.0,+20.0,JB		+6.99,-1.4,+19.9,MB	
1701929007.3138964	+6.69,+7.6,+21.4,FB	+6.49,+24.1,+21.5,CA	+6.83,+6.0,+21.5,DB	+7.06,-6.0,+20.0,JB		+6.99,-1.4,+19.9,MB	
1701929069.3239741	+6.69,+7.6,+21.4,FB	+6.49,+24.1,+21.5,CA	+6.83,+6.1,+21.5,EB	+7.06,-6.0,+20.0,JB		+7.00,-1.5,+19.9,MB	
1701929131.334418	+6.69,+7.5,+21.4,EB	+6.49,+24.1,+21.5,CA	+6.83,+6.0,+21.5,DB	+7.06,-6.0,+20.0,JB		+6.99,-1.4,+19.9,MB	
1701929193.3442748	+6.69,+7.6,+21.4,FB	+6.49,+24.2,+21.5,@A	+6.83,+6.0,+21.5,DB	+7.06,-5.9,+20.0,@B		+7.00,-1.4,+19.9,LB	
1701929255.353827	+6.69,+7.6,+21.4,FB	+6.49,+24.2,+21.5,@A	+6.83,+6.1,+21.4,DB	+7.06,-6.0,+20.0,JB		+6.99,-1.4,+20.0,NB	
1701929317.3631527	+6.69,+7.6,+21.4,FB	+6.49,+24.1,+21.5,CA	+6.83,+6.0,+21.5,DB	+7.06,-6.0,+20.0,JB		+6.99,-1.3,+19.9,JB	
1701929379.373069	+6.69,+7.6,+21.4,FB	+6.49,+24.2,+21.5,@A	+6.83,+6.2,+21.5,FB	+7.06,-5.9,+20.0,@B		+7.00,-1.4,+19.9,LB	
