62309060419	62309060427	62309060471	62309060472	62309060473	62309060475	
1702100473.9734426	+6.62,+21.9,+19.4,MA	+3.05,+229.4,+19.9,CB	+6.43,+33.2,+20.0,HA	+2.76,+250.8,+25.5,GB	+2.65,+257.1,+25.2,LB	+2.65,+256.8,+25.4,BB	
1702100535.9839163	+6.62,+21.9,+19.5,LA	+3.05,+229.4,+19.9,CB	+6.43,+33.1,+20.0,KA	+2.75,+251.4,+25.6,JB	+2.65,+257.1,+25.2,LB	+2.65,+257.2,+25.3,NB	
1702100597.9927595	+6.62,+22.0,+19.4,GA	+3.05,+229.5,+19.9,BB	+6.43,+33.1,+20.0,KA	+2.75,+251.2,+25.6,LB	+2.65,+256.9,+25.2,EB	+2.66,+256.7,+25.4,NB	
1702100660.0013847	+6.62,+22.0,+19.4,GA	+3.05,+229.4,+19.9,CB	+6.43,+33.2,+20.0,HA	+2.76,+250.6,+25.5,IB	+2.66,+256.5,+25.2,JB	+2.67,+255.9,+25.4,BB	
1702100722.012868	+6.62,+22.0,+19.4,GA	+3.05,+229.4,+19.9,CB	+6.43,+33.1,+20.0,KA	+2.74,+251.8,+25.6,GB	+2.66,+256.5,+25.2,JB	+2.67,+255.7,+25.4,LB	
1702100784.0213091	+6.62,+21.9,+19.4,MA	+3.05,+229.4,+19.9,CB	+6.43,+33.1,+20.0,KA	+2.75,+251.5,+25.6,KB	+2.66,+256.7,+25.2,HB	+2.67,+256.0,+25.4,HB	
1702100846.0325623	+6.62,+22.0,+19.4,GA	+3.04,+229.5,+19.9,CB	+6.43,+33.2,+20.0,HA	+2.75,+251.4,+25.5,IB	+2.65,+256.8,+25.2,DB	+2.67,+256.1,+25.4,IB	
1702100908.037114	+6.62,+21.9,+19.5,LA	+3.04,+229.5,+19.9,CB	+6.43,+33.2,+20.0,HA	+2.76,+250.6,+25.5,IB	+2.64,+257.3,+25.2,OB	+2.65,+257.1,+25.4,JB	
1702100970.0437741	+6.62,+21.9,+19.4,MA	+3.04,+229.5,+19.9,CB	+6.43,+33.2,+20.0,HA	+2.76,+250.7,+25.5,HB	+2.65,+256.8,+25.2,DB	+2.66,+256.6,+25.4,OB	
1702101032.0527334	+6.62,+21.9,+19.5,LA	+3.05,+229.5,+19.9,BB	+6.43,+33.2,+20.0,HA	+2.77,+250.4,+25.5,JB	+2.65,+257.2,+25.2,OB	+2.65,+257.3,+25.4,HB	
1702101094.061814	+6.62,+22.0,+19.5,FA	+3.05,+229.5,+19.9,BB	+6.43,+33.1,+20.0,KA	+2.75,+251.6,+25.6,HB	+2.66,+256.6,+25.2,IB	+2.67,+255.9,+25.4,BB	
1702101156.0712805	+6.62,+22.0,+19.5,FA	+3.05,+229.4,+19.9,CB	+6.43,+33.1,+20.0,KA	+2.74,+251.7,+25.5,KB	+2.65,+256.9,+25.2,EB	+2.65,+257.3,+25.4,HB	
1702101218.0806649	+6.62,+21.9,+19.5,LA	+3.04,+229.5,+19.9,CB	+6.43,+33.1,+20.0,KA	+2.76,+250.5,+25.5,JB	+2.64,+257.3,+25.2,OB	+2.64,+257.5,+25.4,OB	
1702101280.0896819	+6.62,+22.0,+19.4,GA	+3.04,+229.5,+19.9,CB	+6.43,+33.2,+20.0,HA	+2.74,+251.7,+25.5,KB	+2.66,+256.5,+25.2,JB	+2.67,+255.9,+25.4,BB	
1702101342.0986226	+6.62,+22.0,+19.5,FA	+3.05,+229.5,+19.9,BB	+6.43,+33.1,+20.0,KA	+2.75,+251.2,+25.5,OB	+2.64,+257.3,+25.2,OB	+2.66,+256.6,+25.4,OB	
1702101404.107075	+6.62,+21.9,+19.5,LA	+3.04,+229.5,+19.9,CB	+6.43,+33.1,+20.0,KA	+2.76,+250.5,+25.6,IB	+2.65,+257.2,+25.2,OB	+2.64,+257.5,+25.4,OB	
1702101466.1149433	+6.62,+22.0,+19.5,FA	+3.05,+229.5,+19.9,BB	+6.43,+33.2,+20.0,HA	+2.74,+251.7,+25.6,HB	+2.65,+257.0,+25.2,MB	+2.67,+256.1,+25.4,IB	
1702101528.1252391	+6.62,+22.0,+19.5,FA	+3.04,+229.5,+19.9,CB	+6.43,+33.1,+20.0,KA	+2.75,+251.2,+25.5,OB	+2.66,+256.7,+25.2,HB	+2.67,+256.1,+25.4,IB	
1702101590.134843	+6.62,+22.0,+19.5,FA	+3.05,+229.5,+19.9,BB	+6.43,+33.0,+20.0,JA	+2.75,+251.3,+25.6,MB	+2.66,+256.7,+25.2,HB	+2.67,+256.1,+25.4,IB	
1702101652.1410372	+6.62,+21.9,+19.4,MA	+3.05,+229.5,+19.9,BB	+6.43,+33.2,+20.0,HA	+2.76,+250.9,+25.5,FB	+2.64,+257.4,+25.2,HB	+2.65,+257.3,+25.3,OB	
1702101714.1507494	+6.62,+21.9,+19.5,LA	+3.04,+229.5,+19.9,CB	+6.43,+33.2,+20.0,HA	+2.76,+250.8,+25.5,GB	+2.64,+257.5,+25.2,IB	+2.65,+257.3,+25.4,HB	
1702101776.1569147	+6.62,+22.0,+19.5,FA	+3.05,+229.4,+19.9,CB	+6.43,+33.1,+20.0,KA	+2.75,+251.2,+25.5,OB	+2.65,+256.8,+25.2,DB	+2.67,+256.2,+25.4,JB	
1702101838.1678882	+6.62,+21.9,+19.5,LA	+3.05,+229.4,+19.9,CB	+6.43,+33.2,+20.0,HA	+2.76,+250.7,+25.6,KB	+2.65,+256.8,+25.2,DB	+2.64,+257.5,+25.4,OB	
1702101900.1764858	+6.62,+21.9,+19.5,LA	+3.05,+229.5,+19.9,BB	+6.43,+33.2,+20.0,HA	+2.74,+251.8,+25.5,DB	+2.64,+257.4,+25.2,HB	+2.66,+256.5,+25.4,LB	
1702101962.187184	+6.62,+22.0,+19.5,FA	+3.05,+229.4,+19.9,CB	+6.43,+33.3,+20.0,IA	+2.76,+250.8,+25.6,DB	+2.65,+256.7,+25.2,KB	+2.65,+256.9,+25.4,CB	
1702102024.1992662	+6.62,+22.0,+19.5,FA	+3.04,+229.5,+19.9,CB	+6.43,+33.2,+20.0,HA	+2.76,+250.5,+25.5,JB	+2.65,+256.8,+25.2,DB	+2.65,+257.4,+25.4,OB	
1702102086.2094874	+6.62,+22.0,+19.5,FA	+3.04,+229.5,+19.9,CB	+6.43,+33.2,+20.0,HA	+2.76,+250.5,+25.5,JB	+2.65,+256.7,+25.2,KB	+2.65,+257.4,+25.4,OB	
1702102148.2191563	+6.62,+21.9,+19.5,LA	+3.05,+229.5,+19.9,BB	+6.43,+33.2,+20.0,HA	+2.77,+250.4,+25.5,JB	+2.65,+256.9,+25.2,EB	+2.64,+257.6,+25.4,LB	
1702102210.2273	+6.62,+22.0,+19.5,FA	+3.04,+229.5,+19.9,CB	+6.43,+33.3,+20.0,IA	+2.75,+251.3,+25.5,NB	+2.65,+256.8,+25.2,DB	+2.67,+256.1,+25.4,IB	
1702102272.2342942	+6.62,+22.0,+19.5,FA	+3.04,+229.5,+19.9,CB	+6.43,+33.3,+20.0,IA	+2.76,+250.7,+25.5,HB	+2.65,+256.9,+25.2,EB	+2.64,+257.7,+25.3,JB	
1702102334.2448888	+6.62,+21.9,+19.4,MA	+3.05,+229.5,+19.9,BB	+6.43,+33.3,+20.0,IA	+2.74,+251.7,+25.6,HB	+2.64,+257.5,+25.2,IB	+2.65,+256.9,+25.4,CB	
1702102396.253678	+6.62,+21.9,+19.5,LA	+3.05,+229.5,+19.9,BB	+6.43,+33.2,+20.0,HA	+2.75,+251.5,+25.6,KB	+2.65,+257.1,+25.2,LB	+2.67,+256.1,+25.4,IB	
1702102458.263764	+6.62,+22.0,+19.5,FA	+3.04,+229.5,+19.9,CB	+6.43,+33.3,+20.0,IA	+2.76,+250.7,+25.6,KB	+2.65,+256.9,+25.2,EB	+2.64,+257.5,+25.4,OB	
1702102520.272772	+6.62,+21.9,+19.5,LA	+3.05,+229.5,+19.9,BB	+6.43,+33.3,+20.1,HA	+2.74,+251.7,+25.5,KB	+2.64,+257.4,+25.2,HB	+2.67,+255.8,+25.4,CB	
1702102582.2815862	+6.62,+22.0,+19.5,FA	+3.04,+229.5,+19.9,CB	+6.43,+33.3,+20.0,IA	+2.76,+250.7,+25.5,HB	+2.65,+256.9,+25.2,EB	+2.66,+256.8,+25.4,AB	
