62309060419	62309060427	62309060471	62309060472	62309060473	62309060475	
1700286646.2838423	256.474	240.733	234.567	98.799	135.407	133.459	
1700290488.3816624	255.141	239.517	233.621	98.233	134.776	132.850	
1700294330.5564246	253.645	238.180	232.511	97.667	134.144	132.157	
1700298172.629993	252.055	236.746	231.314	97.051	133.522	131.286	
1700302014.7105477	250.400	235.262	230.064	96.556	132.678	130.428	
1700305856.8024118	248.711	233.652	228.756	95.994	132.043	129.739	
1700309698.8946974	246.968	232.043	227.375	95.289	131.209	128.925	
1700313542.1938443	245.252	230.421	226.071	94.598	130.417	128.280	
1700317384.3037395	243.625	228.906	224.823	94.102	129.707	127.564	
1700321226.4127262	241.918	227.319	223.518	93.612	128.868	126.692	
1700325068.6002977	240.265	225.796	222.234	92.912	128.191	125.945	
