62309060476	62309060477	62309060478	62309060479	62309060481	62309060482	
1700244503.7655435	0.000	0.000	0.000	50.009	210.096	0.000	
1700248345.896909	0.000	0.000	0.000	49.260	208.744	0.000	
1700252188.0043557	0.000	0.000	0.000	48.762	208.606	0.000	
1700256030.1019847	0.000	0.000	0.000	48.294	208.598	0.000	
1700259872.235213	0.000	0.000	0.000	47.741	208.050	0.000	
1700263714.354008	0.000	0.000	0.000	47.065	207.045	0.000	
1700267556.4537458	0.000	0.000	0.000	46.453	206.344	0.000	
1700271398.617788	0.000	0.000	0.000	45.919	205.950	0.000	
1700275240.7394397	0.000	0.000	0.000	45.344	205.459	0.000	
1700279082.899665	0.000	0.000	0.000	44.825	205.220	0.000	
1700282924.9943147	0.000	0.000	0.000	44.298	204.910	0.000	
