62309060419	62309060427	62309060471	62309060472	62309060473	62309060475	
1701496906.1104958	0.000	187.334	5.544	69.497	103.416	100.909	
1701500748.1611676	0.000	185.493	5.657	68.824	102.476	99.852	
1701504590.2490122	0.000	183.561	5.794	68.069	101.456	98.923	
1701508432.2889562	0.000	182.125	5.877	67.441	100.586	97.855	
1701512274.388403	0.000	180.730	6.037	66.958	99.874	97.201	
1701516116.5063422	0.000	179.885	6.221	66.694	99.355	96.862	
1701519958.586589	0.000	179.672	6.429	66.571	99.212	96.667	
1701523800.6204486	0.000	179.950	6.623	66.685	99.253	97.098	
1701527642.6677673	0.000	180.492	6.776	66.885	99.566	97.383	
1701531484.7498734	0.000	180.260	6.960	66.793	99.440	97.159	
1701535326.8086445	0.000	179.195	7.080	66.218	98.844	96.347	
