62309060419	62309060427	62309060471	62309060472	62309060473	62309060475	
1700501805.1507494	228.558	210.696	0.000	90.105	125.398	123.392	
1700505647.275265	228.368	210.358	0.000	89.977	125.276	123.236	
1700509489.300638	228.395	210.199	0.000	90.066	125.339	123.374	
1700513331.420708	227.602	209.447	0.000	89.715	125.010	122.846	
1700517173.5271325	228.048	209.680	0.000	89.918	125.180	123.388	
1700521015.6106296	227.650	209.262	0.000	89.752	124.979	122.969	
1700524857.6959126	227.173	208.718	0.000	89.333	124.751	122.754	
1700528699.755445	227.005	208.489	0.000	89.329	124.633	122.594	
1700532541.803055	227.079	208.374	0.000	89.266	124.634	122.735	
1700536383.8868742	226.751	207.930	0.000	89.245	124.477	122.320	
1700540226.042499	225.871	207.074	0.000	88.745	124.026	121.829	
1700544068.1685348	225.294	206.482	0.000	88.501	123.662	121.454	
