62309060476	62309060477	62309060478	62309060479	62309060481	62309060482	
1700202240.4500923	0.000	0.000	0.000	55.752	214.055	74.657	
1700206082.5214546	0.000	0.000	0.000	55.458	214.494	74.210	
1700209924.6615293	0.000	0.000	0.000	54.901	213.965	73.411	
1700213766.8450682	0.000	0.000	0.000	54.208	212.904	72.489	
1700217608.860208	0.000	0.000	0.000	53.431	211.626	71.498	
1700221450.9826536	0.000	0.000	0.000	52.749	210.564	70.663	
1700225293.1035945	0.000	0.000	0.000	52.218	210.188	70.066	
1700229135.2328734	0.000	0.000	0.000	51.769	210.129	0.000	
1700232977.3971648	0.000	0.000	0.000	51.548	210.909	0.000	
1700236819.465255	0.000	0.000	0.000	51.153	211.119	0.000	
1700240661.6034708	0.000	0.000	0.000	50.640	210.870	0.000	
