62309060419	62309060427	62309060471	62309060472	62309060473	62309060475	
1700632436.1604872	222.138	201.228	0.000	86.146	121.182	118.790	
1700636278.2943027	220.601	199.779	0.000	85.393	120.355	118.107	
1700640120.403271	219.035	198.180	0.000	84.756	119.379	116.926	
1700643962.5003672	217.553	196.689	0.000	84.115	118.547	116.271	
1700647804.5966418	216.074	195.237	0.000	83.432	117.726	115.396	
1700651646.7046824	214.770	193.926	0.000	82.885	116.928	114.671	
1700655488.8376539	214.625	193.748	0.000	82.713	116.799	114.672	
1700659330.9199908	215.532	194.435	0.000	83.120	117.289	115.084	
1700663173.0166848	217.128	195.794	0.000	83.773	117.999	116.145	
1700667015.0540764	219.018	197.452	0.000	84.413	118.951	117.348	
1700670857.1166074	220.361	198.601	0.000	84.979	119.627	117.876	
