62309060419	62309060427	62309060471	62309060472	62309060473	62309060475	
1701585273.4906569	0.000	182.132	7.139	66.859	99.828	97.432	
1701589115.5949764	0.000	181.683	7.141	66.670	99.576	97.203	
1701592957.6604552	0.000	181.255	7.261	66.413	99.361	96.813	
1701596799.749052	0.000	180.864	7.526	66.313	99.048	96.649	
1701600641.7711866	0.000	180.572	7.513	66.082	98.883	96.485	
1701604483.8159885	0.000	180.307	7.647	66.070	98.689	96.366	
1701608325.9353757	0.000	179.992	7.717	65.873	98.552	96.094	
1701612167.98286	0.000	179.645	7.768	65.692	98.301	96.045	
1701616010.022634	0.000	179.277	7.830	65.571	98.075	95.673	
1701619852.0544147	0.000	179.068	7.893	65.447	97.890	95.513	
1701623694.1331134	0.000	178.949	7.995	65.456	97.827	95.481	
