62309060419	62309060427	62309060471	62309060472	62309060473	62309060475	
1699810139.5719938	+3.07,+227.8,+19.8,BB	+3.06,+228.9,+20.2,MB	+3.08,+228.0,+20.3,KB	+3.11,+229.9,+25.5,HB	+2.90,+242.3,+25.2,@B	+3.01,+235.6,+25.4,JB	
1699810201.5830398	+3.07,+227.8,+19.8,BB	+3.06,+228.9,+20.3,LB	+3.08,+228.0,+20.3,KB	+3.11,+230.1,+25.5,HB	+2.89,+242.6,+25.2,MB	+3.01,+236.1,+25.4,NB	
1699810447.1783173	+3.07,+227.8,+19.8,BB	+3.06,+228.9,+20.2,MB	+3.08,+228.0,+20.3,KB	+3.09,+231.3,+25.5,BB	+2.89,+242.5,+25.2,NB	+3.00,+236.2,+25.4,LB	
1699810509.1876705	+3.07,+227.8,+19.8,BB	+3.06,+229.0,+20.3,DB	+3.08,+228.1,+20.3,JB	+3.11,+230.0,+25.5,IB	+2.91,+241.8,+25.2,IB	+3.01,+235.6,+25.3,MB	
1699810571.1988282	+3.07,+227.8,+19.8,BB	+3.06,+229.0,+20.2,EB	+3.07,+228.1,+20.3,EB	+3.10,+230.5,+25.6,NB	+2.90,+242.1,+25.2,BB	+3.01,+235.6,+25.3,MB	
1699810633.2074323	+3.07,+227.7,+19.8,MB	+3.06,+229.0,+20.3,DB	+3.08,+228.1,+20.3,JB	+3.09,+231.5,+25.5,DB	+2.90,+242.5,+25.2,FB	+2.99,+236.9,+25.4,FB	
1699810695.2193158	+3.07,+227.8,+19.8,BB	+3.06,+229.0,+20.2,EB	+3.08,+228.0,+20.3,KB	+3.08,+231.7,+25.6,DB	+2.89,+242.6,+25.2,MB	+3.00,+236.7,+25.3,NB	
1699810757.228229	+3.07,+227.7,+19.8,MB	+3.06,+229.0,+20.2,EB	+3.08,+228.0,+20.3,KB	+3.10,+230.4,+25.5,LB	+2.90,+242.0,+25.2,CB	+3.01,+235.5,+25.3,NB	
1699810819.2392628	+3.07,+227.8,+19.8,BB	+3.06,+229.0,+20.2,EB	+3.08,+228.0,+20.3,KB	+3.10,+230.4,+25.6,OB	+2.90,+242.1,+25.2,BB	+3.00,+236.6,+25.3,OB	
1699810881.2470722	+3.07,+227.8,+19.8,BB	+3.06,+229.0,+20.2,EB	+3.08,+228.0,+20.3,KB	+3.10,+230.7,+25.5,OB	+2.90,+242.0,+25.2,CB	+3.01,+235.6,+25.4,JB	
1699810943.2539616	+3.07,+227.8,+19.8,BB	+3.06,+229.0,+20.3,DB	+3.08,+228.0,+20.3,KB	+3.10,+230.9,+25.5,AB	+2.90,+242.1,+25.2,BB	+3.01,+235.8,+25.3,CB	
1699811005.2652323	+3.07,+227.7,+19.8,MB	+3.06,+229.0,+20.2,EB	+3.08,+228.0,+20.3,KB	+3.10,+230.9,+25.6,BB	+2.90,+242.1,+25.2,BB	+3.01,+235.8,+25.3,CB	
1699811067.2741952	+3.07,+227.7,+19.8,MB	+3.06,+229.0,+20.2,EB	+3.08,+228.0,+20.3,KB	+3.08,+231.6,+25.5,FB	+2.89,+242.6,+25.2,MB	+2.99,+237.0,+25.4,NB	
1699811129.2857604	+3.07,+227.8,+19.8,BB	+3.06,+229.0,+20.2,EB	+3.08,+228.1,+20.3,JB	+3.11,+230.1,+25.5,HB	+2.91,+241.8,+25.2,IB	+3.01,+235.7,+25.4,KB	
