62309060419	62309060427	62309060471	62309060472	62309060473	62309060475	
1700935961.3090925	203.493	180.738	0.000	73.679	106.168	103.878	
1700939803.3816676	203.404	180.634	0.000	73.660	105.952	103.921	
1700943645.421519	203.929	181.125	0.000	73.685	106.145	104.193	
1700947487.4886773	204.894	181.985	0.000	74.074	106.603	104.852	
1700951329.6162133	205.751	182.762	0.000	74.268	107.038	105.341	
1700955171.7789805	206.215	183.165	0.000	74.443	107.179	105.402	
1700959013.8929589	206.382	183.340	0.000	74.465	107.192	105.282	
1700962855.9532204	206.260	183.192	0.000	74.302	107.052	105.202	
1700966698.132314	205.987	182.943	0.000	74.104	106.881	104.870	
1700970540.2666593	205.625	182.582	0.000	73.856	106.664	104.591	
1700974382.3520823	205.138	182.131	0.000	73.673	106.324	104.371	
