62309060419	62309060427	62309060471	62309060472	62309060473	62309060475	
1700717371.8395185	+2.55,+257.6,+19.5,@B	+2.61,+254.6,+20.0,KB	+6.62,+22.2,+20.0,KA	+2.52,+265.2,+25.6,NB	+2.21,+282.8,+25.2,MB	+2.30,+277.7,+25.4,NB	
1700717433.8529499	+2.55,+257.6,+19.5,@B	+2.61,+254.6,+20.0,KB	+6.62,+22.3,+20.0,JA	+2.51,+265.3,+25.6,LB	+2.22,+282.6,+25.2,@B	+2.30,+278.1,+25.4,GB	
1700717495.8627777	+2.55,+257.6,+19.5,@B	+2.61,+254.6,+20.0,KB	+6.62,+22.3,+20.0,JA	+2.52,+265.1,+25.5,NB	+2.21,+282.9,+25.2,LB	+2.31,+277.2,+25.4,JB	
1700717557.8706467	+2.55,+257.6,+19.5,@B	+2.61,+254.6,+20.0,KB	+6.62,+22.2,+20.0,KA	+2.52,+265.2,+25.5,MB	+2.22,+282.5,+25.2,CB	+2.29,+278.2,+25.4,LB	
1700717619.8804574	+2.55,+257.6,+19.5,@B	+2.61,+254.6,+19.9,HB	+6.62,+22.3,+20.0,JA	+2.52,+265.0,+25.5,OB	+2.21,+283.0,+25.2,DB	+2.31,+277.4,+25.4,LB	
1700717681.8886983	+2.55,+257.6,+19.5,@B	+2.61,+254.5,+20.0,HB	+6.61,+22.4,+20.0,NA	+2.52,+265.0,+25.6,LB	+2.21,+282.9,+25.2,LB	+2.31,+277.3,+25.4,KB	
1700717743.8987129	+2.55,+257.6,+19.5,@B	+2.61,+254.5,+19.9,KB	+6.61,+22.4,+20.0,NA	+2.52,+265.2,+25.5,MB	+2.21,+282.8,+25.2,MB	+2.30,+277.7,+25.4,NB	
1700717805.9059455	+2.55,+257.6,+19.5,@B	+2.61,+254.6,+20.0,KB	+6.61,+22.4,+20.0,NA	+2.52,+264.8,+25.6,EB	+2.21,+282.9,+25.2,LB	+2.31,+277.4,+25.4,LB	
1700717867.914909	+2.55,+257.6,+19.5,@B	+2.61,+254.6,+19.9,HB	+6.61,+22.4,+20.0,NA	+2.52,+264.7,+25.5,IB	+2.21,+282.7,+25.2,BB	+2.29,+278.6,+25.3,OB	
1700717929.9231007	+2.55,+257.6,+19.5,@B	+2.61,+254.6,+19.9,HB	+6.61,+22.5,+20.0,OA	+2.53,+264.5,+25.5,JB	+2.21,+283.0,+25.2,DB	+2.31,+277.0,+25.3,OB	
