62309060476	62309060477	62309060478	62309060479	62309060481	62309060482	
1700026164.9801626	+6.68,+8.2,+21.4,LB	+6.68,+13.2,+21.4,FA	+2.93,+230.3,+21.4,DB	+2.72,+242.1,+19.8,KB	+2.45,+258.4,+20.6,EB	+2.87,+233.8,+19.8,NB	
1700026226.990897	+6.68,+8.1,+21.4,OB	+6.68,+13.2,+21.4,FA	+2.93,+230.3,+21.4,DB	+2.72,+242.1,+19.9,JB	+2.45,+258.4,+20.6,EB	+2.87,+233.8,+19.8,NB	
1700026289.002474	+6.68,+8.0,+21.3,IB	+6.68,+13.2,+21.4,FA	+2.93,+230.3,+21.4,DB	+2.72,+242.2,+19.8,HB	+2.44,+258.7,+20.6,GB	+2.87,+233.8,+19.8,NB	
1700026351.0129411	+6.68,+8.0,+21.4,NB	+6.68,+13.2,+21.4,FA	+2.93,+230.4,+21.4,CB	+2.72,+242.2,+19.9,IB	+2.44,+258.7,+20.6,GB	+2.87,+233.8,+19.9,OB	
1700026413.0244875	+6.69,+7.9,+21.4,IB	+6.68,+13.2,+21.4,FA	+2.93,+230.3,+21.4,DB	+2.72,+242.3,+19.9,HB	+2.44,+258.8,+20.6,HB	+2.87,+233.8,+19.8,NB	
1700026475.034472	+6.69,+7.9,+21.4,IB	+6.68,+13.2,+21.4,FA	+2.93,+230.3,+21.4,DB	+2.72,+242.2,+19.8,HB	+2.44,+258.7,+20.6,GB	+2.87,+233.8,+19.8,NB	
1700026537.0452216	+6.69,+7.8,+21.4,HB	+6.68,+13.2,+21.4,FA	+2.93,+230.3,+21.4,DB	+2.72,+242.1,+19.8,KB	+2.44,+258.7,+20.6,GB	+2.87,+233.8,+19.8,NB	
1700026599.055259	+6.69,+7.8,+21.4,HB	+6.68,+13.3,+21.4,GA	+2.93,+230.3,+21.4,DB	+2.72,+242.0,+19.8,JB	+2.44,+258.9,+20.6,IB	+2.87,+233.7,+19.8,AB	
1700026661.0620973	+6.69,+7.8,+21.4,HB	+6.68,+13.3,+21.4,GA	+2.93,+230.3,+21.4,DB	+2.72,+242.1,+19.8,KB	+2.45,+258.4,+20.6,EB	+2.87,+233.8,+19.8,NB	
1700026723.071667	+6.69,+7.8,+21.4,HB	+6.68,+13.2,+21.4,FA	+2.93,+230.3,+21.4,DB	+2.72,+242.2,+19.9,IB	+2.46,+257.9,+20.6,DB	+2.87,+233.7,+19.8,AB	
1700026785.0828733	+6.69,+7.8,+21.4,HB	+6.68,+13.2,+21.4,FA	+2.93,+230.3,+21.4,DB	+2.72,+242.2,+19.9,IB	+2.46,+257.9,+20.6,DB	+2.87,+233.8,+19.8,NB	
1700026847.0900226	+6.69,+7.8,+21.4,HB	+6.68,+13.3,+21.5,FA	+2.93,+230.4,+21.4,CB	+2.72,+242.0,+19.9,KB	+2.46,+257.5,+20.6,HB	+2.87,+233.8,+19.8,NB	
1700026909.1000092	+6.69,+7.8,+21.4,HB	+6.68,+13.3,+21.4,GA	+2.93,+230.3,+21.4,DB	+2.72,+242.0,+19.9,KB	+2.46,+257.4,+20.6,IB	+2.87,+233.8,+19.8,NB	
1700026971.1078935	+6.69,+7.7,+21.4,GB	+6.68,+13.2,+21.4,FA	+2.93,+230.3,+21.4,DB	+2.73,+241.9,+19.9,@B	+2.46,+257.7,+20.6,JB	+2.87,+233.8,+19.8,NB	
1700027033.115846	+6.69,+7.7,+21.4,GB	+6.68,+13.2,+21.4,FA	+2.93,+230.3,+21.4,DB	+2.73,+241.9,+19.9,@B	+2.46,+257.4,+20.6,IB	+2.87,+233.8,+19.8,NB	
1700027095.1220758	+6.69,+7.6,+21.4,FB	+6.68,+13.2,+21.4,FA	+2.93,+230.3,+21.4,DB	+2.73,+241.8,+19.8,@B	+2.48,+256.4,+20.6,FB	+2.87,+233.8,+19.8,NB	
1700027157.131014	+6.69,+7.7,+21.4,GB	+6.68,+13.3,+21.4,GA	+2.93,+230.4,+21.4,CB	+2.73,+241.7,+19.9,NB	+2.47,+256.8,+20.6,EB	+2.87,+233.8,+19.8,NB	
1700027219.1392255	+6.69,+7.6,+21.4,FB	+6.68,+13.3,+21.4,GA	+2.93,+230.3,+21.4,DB	+2.73,+241.7,+19.9,NB	+2.47,+257.1,+20.6,MB	+2.87,+233.8,+19.8,NB	
1700027281.1473382	+6.69,+7.6,+21.4,FB	+6.68,+13.3,+21.4,GA	+2.93,+230.3,+21.4,DB	+2.73,+241.7,+19.8,OB	+2.46,+257.4,+20.6,IB	+2.87,+233.8,+19.8,NB	
1700027343.158005	+6.69,+7.6,+21.4,FB	+6.68,+13.3,+21.4,GA	+2.93,+230.3,+21.4,DB	+2.73,+241.6,+19.8,NB	+2.46,+257.7,+20.6,JB	+2.87,+233.8,+19.8,NB	
1700027405.1657283	+6.69,+7.6,+21.4,FB	+6.68,+13.3,+21.4,GA	+2.93,+230.3,+21.4,DB	+2.73,+241.5,+19.9,LB	+2.45,+258.1,+20.6,@B	+2.87,+233.8,+19.8,NB	
1700027467.1756794	+6.69,+7.7,+21.4,GB	+6.68,+13.3,+21.4,GA	+2.93,+230.3,+21.4,DB	+2.73,+241.6,+19.8,NB	+2.45,+258.0,+20.6,AB	+2.87,+233.8,+19.8,NB	
1700027529.182582	+6.69,+7.8,+21.4,HB	+6.68,+13.3,+21.4,GA	+2.93,+230.3,+21.4,DB	+2.73,+241.6,+19.8,NB	+2.49,+256.2,+20.6,AB	+2.87,+233.8,+19.8,NB	
1700027591.1900938	+6.69,+7.9,+21.4,IB	+6.67,+13.3,+21.4,HA	+2.93,+230.2,+21.4,EB	+2.73,+241.7,+19.8,OB	+2.48,+256.4,+20.6,FB	+2.87,+233.8,+19.8,NB	
1700027653.2007792	+6.69,+7.9,+21.3,NB	+6.68,+13.3,+21.4,GA	+2.93,+230.3,+21.4,DB	+2.73,+241.7,+19.8,OB	+2.49,+256.1,+20.6,BB	+2.87,+233.8,+19.8,NB	
1700027715.2078872	+6.68,+8.0,+21.4,NB	+6.68,+13.3,+21.4,GA	+2.93,+230.3,+21.4,DB	+2.73,+241.7,+19.8,OB	+2.48,+256.4,+20.6,FB	+2.87,+233.8,+19.8,NB	
1700027777.2170038	+6.68,+8.1,+21.4,OB	+6.67,+13.4,+21.4,OA	+2.93,+230.3,+21.4,DB	+2.73,+241.8,+19.9,AB	+2.47,+256.9,+20.6,DB	+2.87,+233.8,+19.8,NB	
1700027839.2268612	+6.68,+8.0,+21.4,NB	+6.68,+13.3,+21.4,GA	+2.93,+230.3,+21.4,DB	+2.73,+241.7,+19.8,OB	+2.48,+256.6,+20.6,DB	+2.87,+233.7,+19.8,AB	
1700027901.237186	+6.68,+8.1,+21.4,OB	+6.67,+13.4,+21.4,OA	+2.93,+230.4,+21.4,CB	+2.73,+241.7,+19.8,OB	+2.47,+257.1,+20.6,MB	+2.87,+233.6,+19.8,@B	
1700027963.247381	+6.68,+8.1,+21.4,OB	+6.67,+13.3,+21.4,HA	+2.93,+230.3,+21.4,DB	+2.73,+241.7,+19.8,OB	+2.46,+257.5,+20.6,HB	+2.87,+233.8,+19.8,NB	
1700028025.2567306	+6.68,+8.1,+21.4,OB	+6.67,+13.3,+21.4,HA	+2.93,+230.3,+21.4,DB	+2.73,+241.9,+19.9,@B	+2.50,+255.1,+20.6,IB	+2.87,+233.8,+19.8,NB	
1700028087.266068	+6.68,+8.1,+21.4,OB	+6.68,+13.3,+21.4,GA	+2.93,+230.3,+21.4,DB	+2.73,+241.9,+19.8,AB	+2.50,+255.4,+20.6,LB	+2.87,+233.8,+19.8,NB	
1700028149.2759435	+6.68,+8.1,+21.4,OB	+6.68,+13.2,+21.4,FA	+2.93,+230.3,+21.4,DB	+2.73,+241.9,+19.9,@B	+2.50,+255.6,+20.6,NB	+2.87,+233.8,+19.8,NB	
