62309060419	62309060427	62309060471	62309060472	62309060473	62309060475	
1702188582.1233323	11.422	138.044	95.076	0.000	66.107	63.114	
1702192425.4411461	12.194	137.097	100.769	0.000	65.574	62.494	
1702196268.726235	12.799	135.914	105.320	0.000	64.946	61.838	
1702200111.9778159	13.405	134.646	109.419	0.000	64.254	61.057	
1702203955.249864	13.948	133.404	114.316	0.000	63.599	60.466	
1702207798.4719136	14.440	132.221	115.512	0.000	62.972	59.810	
1702211641.6641717	14.847	131.047	120.123	0.000	62.373	59.301	
1702215484.9191875	15.252	130.005	123.442	0.000	61.817	58.700	
1702219328.232469	15.676	129.048	124.962	0.000	61.333	58.156	
1702223171.4968798	16.060	128.169	127.293	0.000	60.849	57.732	
1702227014.794091	16.314	127.385	128.742	0.000	60.387	57.296	
