62309060419	62309060427	62309060471	62309060472	62309060473	62309060475	
1700026164.0099475	+3.06,+228.5,+19.5,LB	+3.04,+230.0,+19.9,NB	+3.03,+230.6,+20.0,LB	+2.96,+238.9,+25.6,EB	+2.75,+251.3,+25.2,IB	+2.88,+243.5,+25.4,HB	
1700026226.0206604	+3.06,+228.5,+19.5,LB	+3.04,+229.9,+19.9,OB	+3.03,+230.6,+20.0,LB	+2.97,+238.1,+25.6,LB	+2.74,+251.5,+25.2,NB	+2.86,+244.5,+25.4,AB	
1700026288.0320203	+3.06,+228.5,+19.4,MB	+3.04,+229.9,+19.9,OB	+3.03,+230.6,+20.0,LB	+2.96,+238.7,+25.6,KB	+2.74,+251.8,+25.2,CB	+2.89,+243.0,+25.3,KB	
1700026350.0427663	+3.05,+228.6,+19.4,MB	+3.04,+230.0,+19.9,NB	+3.03,+230.6,+20.0,LB	+2.97,+238.6,+25.5,HB	+2.74,+251.9,+25.2,BB	+2.89,+243.0,+25.3,KB	
1700026412.053676	+3.05,+228.6,+19.4,MB	+3.04,+230.0,+19.9,NB	+3.03,+230.7,+20.0,MB	+2.97,+238.1,+25.5,OB	+2.73,+252.1,+25.2,NB	+2.88,+243.5,+25.4,HB	
1700026474.0641341	+3.05,+228.5,+19.4,NB	+3.04,+230.0,+19.9,NB	+3.03,+230.6,+20.0,LB	+2.98,+237.9,+25.6,DB	+2.73,+252.0,+25.2,OB	+2.88,+243.6,+25.4,KB	
1700026536.0746765	+3.05,+228.6,+19.4,MB	+3.04,+230.0,+19.9,NB	+3.03,+230.6,+20.0,LB	+2.97,+238.5,+25.6,HB	+2.73,+252.0,+25.2,OB	+2.89,+243.0,+25.3,KB	
1700026598.0845835	+3.05,+228.5,+19.4,NB	+3.04,+229.9,+19.9,OB	+3.03,+230.6,+20.0,LB	+2.96,+238.8,+25.5,GB	+2.74,+251.5,+25.2,NB	+2.88,+243.2,+25.3,HB	
1700026660.0919108	+3.06,+228.5,+19.4,MB	+3.04,+229.9,+19.9,OB	+3.03,+230.6,+20.0,LB	+2.97,+238.5,+25.5,KB	+2.73,+252.0,+25.2,OB	+2.89,+243.0,+25.4,LB	
1700026722.1004832	+3.06,+228.5,+19.5,LB	+3.04,+230.0,+19.9,NB	+3.03,+230.6,+20.0,LB	+2.97,+238.1,+25.5,OB	+2.73,+252.1,+25.2,NB	+2.88,+243.5,+25.3,OB	
1700026784.1123617	+3.06,+228.5,+19.5,LB	+3.04,+230.0,+19.9,NB	+3.03,+230.7,+20.0,MB	+2.98,+237.5,+25.5,KB	+2.74,+251.5,+25.2,NB	+2.86,+244.4,+25.4,@B	
