62309060419	62309060427	62309060471	62309060472	62309060473	62309060475	
1701365509.3040369	+6.67,+19.0,+19.3,MA	+2.35,+269.6,+19.9,GB	+6.37,+36.6,+19.8,HA	+2.29,+278.3,+25.6,OB	+2.16,+286.0,+25.2,EB	+2.16,+286.3,+25.3,GB	
1701365571.3204117	+6.67,+19.0,+19.3,MA	+2.35,+269.6,+19.9,GB	+6.37,+36.6,+19.8,HA	+2.28,+278.9,+25.5,GB	+2.17,+285.5,+25.2,BB	+2.17,+285.3,+25.4,BB	
1701365633.3285835	+6.67,+19.0,+19.3,MA	+2.35,+269.6,+19.9,GB	+6.37,+36.6,+19.8,HA	+2.29,+278.7,+25.6,KB	+2.16,+286.1,+25.2,DB	+2.16,+286.4,+25.4,GB	
1701365695.3371646	+6.67,+19.0,+19.3,MA	+2.35,+269.6,+19.9,GB	+6.37,+36.5,+19.8,KA	+2.29,+278.4,+25.6,HB	+2.16,+285.7,+25.2,AB	+2.17,+285.8,+25.4,IB	
1701365757.342576	+6.67,+19.0,+19.3,MA	+2.35,+269.6,+19.9,GB	+6.37,+36.6,+19.8,HA	+2.27,+279.6,+25.5,FB	+2.16,+286.2,+25.2,GB	+2.15,+286.7,+25.4,GB	
1701365819.3543453	+6.67,+19.0,+19.3,MA	+2.35,+269.6,+19.9,GB	+6.37,+36.5,+19.8,KA	+2.28,+279.1,+25.5,NB	+2.17,+285.5,+25.2,BB	+2.17,+285.4,+25.4,EB	
1701365881.3616989	+6.67,+18.9,+19.3,EA	+2.35,+269.6,+19.9,GB	+6.37,+36.5,+19.8,KA	+2.28,+279.2,+25.5,MB	+2.15,+286.3,+25.2,EB	+2.15,+286.9,+25.4,IB	
1701365943.3717382	+6.67,+18.9,+19.3,EA	+2.35,+269.6,+19.9,GB	+6.37,+36.5,+19.8,KA	+2.29,+278.8,+25.6,DB	+2.15,+286.3,+25.2,EB	+2.15,+286.7,+25.4,GB	
1701366005.3780143	+6.67,+19.0,+19.3,MA	+2.35,+269.6,+19.9,GB	+6.37,+36.5,+19.8,KA	+2.27,+279.6,+25.6,EB	+2.16,+285.9,+25.2,OB	+2.16,+286.1,+25.4,BB	
1701366067.388308	+6.67,+19.0,+19.3,MA	+2.35,+269.6,+19.9,GB	+6.37,+36.4,+19.8,JA	+2.28,+279.4,+25.6,HB	+2.16,+286.1,+25.2,DB	+2.15,+286.7,+25.4,GB	
1701366129.4048977	+6.67,+18.9,+19.2,DA	+2.35,+269.6,+19.9,GB	+6.37,+36.5,+19.8,KA	+2.28,+279.4,+25.5,KB	+2.16,+286.0,+25.2,EB	+2.15,+286.7,+25.4,GB	
1701366191.413547	+6.67,+19.0,+19.3,MA	+2.35,+269.6,+19.9,GB	+6.37,+36.5,+19.8,KA	+2.29,+278.8,+25.5,GB	+2.15,+286.3,+25.2,EB	+2.15,+286.5,+25.4,EB	
1701366253.4133656	+6.67,+18.9,+19.3,EA	+2.35,+269.6,+19.9,GB	+6.37,+36.5,+19.8,KA	+2.29,+278.7,+25.5,HB	+2.15,+286.3,+25.2,EB	+2.15,+286.5,+25.4,EB	
1701366498.9777765	+6.67,+18.9,+19.3,EA	+2.35,+269.6,+19.9,GB	+6.37,+36.5,+19.8,KA	+2.29,+278.4,+25.6,HB	+2.16,+285.8,+25.2,NB	+2.17,+285.6,+25.4,GB	
1701366560.9807148	+6.67,+18.9,+19.3,EA	+2.35,+269.6,+19.9,GB	+6.37,+36.5,+19.8,KA	+2.29,+278.8,+25.6,DB	+2.16,+285.9,+25.2,OB	+2.15,+286.8,+25.4,HB	
1701366622.984276	+6.67,+18.9,+19.3,EA	+2.35,+269.6,+19.9,GB	+6.37,+36.5,+19.8,KA	+2.27,+279.5,+25.5,EB	+2.16,+286.1,+25.2,DB	+2.16,+286.2,+25.4,AB	
1701366684.9887297	+6.67,+18.8,+19.3,DA	+2.35,+269.5,+19.9,DB	+6.37,+36.4,+19.8,JA	+2.29,+278.8,+25.5,GB	+2.17,+285.6,+25.2,AB	+2.18,+285.2,+25.4,LB	
1701366746.992257	+6.67,+18.9,+19.3,EA	+2.35,+269.5,+19.9,DB	+6.37,+36.4,+19.8,JA	+2.27,+279.7,+25.6,DB	+2.16,+285.9,+25.2,OB	+2.17,+285.7,+25.4,FB	
1701366809.0004368	+6.67,+18.8,+19.3,DA	+2.35,+269.6,+19.9,GB	+6.37,+36.4,+19.8,JA	+2.27,+279.7,+25.6,DB	+2.16,+286.0,+25.2,EB	+2.16,+286.1,+25.4,BB	
1701366871.0169363	+6.68,+18.8,+19.3,KA	+2.35,+269.5,+19.9,DB	+6.37,+36.4,+19.8,JA	+2.29,+278.7,+25.6,KB	+2.17,+285.5,+25.2,BB	+2.18,+285.1,+25.4,OB	
1701366933.0260656	+6.67,+18.9,+19.3,EA	+2.35,+269.6,+19.9,GB	+6.37,+36.4,+19.8,JA	+2.27,+279.7,+25.5,GB	+2.16,+286.1,+25.2,DB	+2.16,+286.2,+25.4,AB	
1701366995.035728	+6.67,+18.8,+19.3,DA	+2.35,+269.6,+19.8,FB	+6.37,+36.4,+19.8,JA	+2.29,+278.8,+25.6,DB	+2.17,+285.5,+25.2,BB	+2.15,+286.6,+25.4,FB	
1701367057.0462363	+6.67,+18.9,+19.3,EA	+2.35,+269.6,+19.9,GB	+6.37,+36.4,+19.8,JA	+2.28,+279.3,+25.5,LB	+2.16,+286.0,+25.2,EB	+2.17,+285.3,+25.4,BB	
1701367119.0546498	+6.67,+18.9,+19.3,EA	+2.35,+269.6,+19.9,GB	+6.37,+36.4,+19.8,JA	+2.28,+279.0,+25.5,OB	+2.16,+285.6,+25.2,@B	+2.15,+286.6,+25.4,FB	
1701367181.0657604	+6.67,+18.9,+19.3,EA	+2.35,+269.6,+19.8,FB	+6.37,+36.4,+19.8,JA	+2.27,+279.5,+25.6,FB	+2.16,+286.0,+25.2,EB	+2.15,+286.4,+25.4,DB	
1701367243.0754747	+6.67,+18.8,+19.3,DA	+2.35,+269.6,+19.8,FB	+6.37,+36.4,+19.8,JA	+2.29,+278.5,+25.5,JB	+2.17,+285.4,+25.2,CB	+2.16,+285.9,+25.4,IB	
1701367305.0848546	+6.67,+18.9,+19.3,EA	+2.35,+269.6,+19.8,FB	+6.37,+36.4,+19.8,JA	+2.29,+278.5,+25.5,JB	+2.16,+285.7,+25.2,AB	+2.18,+285.0,+25.3,IB	
1701367367.0927346	+6.67,+18.8,+19.3,DA	+2.35,+269.5,+19.8,EB	+6.37,+36.4,+19.8,JA	+2.28,+279.4,+25.5,KB	+2.16,+285.8,+25.2,NB	+2.15,+286.5,+25.4,EB	
1701367429.1032534	+6.67,+18.9,+19.3,EA	+2.35,+269.6,+19.8,FB	+6.37,+36.4,+19.8,JA	+2.29,+278.4,+25.6,HB	+2.16,+285.7,+25.2,AB	+2.18,+285.1,+25.4,OB	
1701367491.1131728	+6.67,+18.9,+19.3,EA	+2.35,+269.6,+19.9,GB	+6.37,+36.3,+19.8,MA	+2.27,+279.7,+25.5,GB	+2.16,+286.0,+25.2,EB	+2.16,+286.2,+25.4,AB	
1701367553.1235325	+6.67,+18.9,+19.3,EA	+2.35,+269.5,+19.9,DB	+6.37,+36.3,+19.8,MA	+2.28,+279.3,+25.5,LB	+2.16,+286.1,+25.2,DB	+2.16,+285.8,+25.4,HB	
1701367615.1350226	+6.67,+18.9,+19.3,EA	+2.35,+269.6,+19.9,GB	+6.37,+36.3,+19.8,MA	+2.29,+278.6,+25.6,JB	+2.17,+285.4,+25.2,CB	+2.16,+286.2,+25.4,AB	
1701367677.1444929	+6.67,+18.9,+19.3,EA	+2.35,+269.5,+19.9,DB	+6.37,+36.4,+19.8,JA	+2.29,+278.3,+25.5,LB	+2.16,+285.9,+25.2,OB	+2.18,+284.9,+25.4,FB	
1701367739.1527536	+6.67,+18.8,+19.3,DA	+2.35,+269.6,+19.8,FB	+6.37,+36.3,+19.8,MA	+2.29,+278.4,+25.5,KB	+2.16,+286.2,+25.2,GB	+2.18,+284.7,+25.4,HB	
1701367801.1625714	+6.68,+18.8,+19.3,KA	+2.35,+269.5,+19.9,DB	+6.37,+36.3,+19.8,MA	+2.30,+278.2,+25.5,EB	+2.17,+285.5,+25.2,BB	+2.17,+285.7,+25.4,FB	
1701367863.1713884	+6.67,+18.8,+19.3,DA	+2.35,+269.6,+19.8,FB	+6.37,+36.3,+19.8,MA	+2.29,+278.4,+25.6,HB	+2.16,+286.1,+25.2,DB	+2.18,+284.8,+25.4,GB	
1701367925.1806095	+6.68,+18.8,+19.3,KA	+2.35,+269.5,+19.8,EB	+6.37,+36.3,+19.8,MA	+2.29,+278.3,+25.5,LB	+2.17,+285.6,+25.2,AB	+2.17,+285.6,+25.4,GB	
