62309060419	62309060427	62309060471	62309060472	62309060473	62309060475	
1701927518.159317	+6.58,+24.4,+19.5,MA	+2.97,+233.8,+19.9,NB	+6.49,+29.6,+20.0,MA	+3.02,+235.6,+25.6,KB	+2.95,+239.4,+25.2,NB	+2.86,+244.5,+25.4,AB	
1701927580.1660476	+6.58,+24.4,+19.4,LA	+2.97,+233.8,+19.9,NB	+6.49,+29.6,+20.0,MA	+3.01,+236.2,+25.5,LB	+2.94,+239.8,+25.2,CB	+2.86,+244.8,+25.4,LB	
1701927642.1752715	+6.58,+24.4,+19.4,LA	+2.97,+233.8,+19.9,NB	+6.49,+29.5,+20.0,NA	+3.01,+235.9,+25.6,GB	+2.95,+239.4,+25.2,NB	+2.88,+243.5,+25.4,HB	
1701927704.1823869	+6.58,+24.4,+19.5,MA	+2.97,+233.8,+19.9,NB	+6.49,+29.6,+20.0,MA	+3.01,+236.2,+25.6,OB	+2.94,+239.8,+25.2,CB	+2.86,+244.9,+25.4,MB	
1701927766.1934628	+6.58,+24.4,+19.5,MA	+2.97,+233.8,+19.9,NB	+6.49,+29.5,+20.0,NA	+2.99,+237.1,+25.6,MB	+2.93,+240.1,+25.2,CB	+2.88,+243.3,+25.4,NB	
1701927828.2022042	+6.58,+24.4,+19.4,LA	+2.97,+233.7,+19.9,AB	+6.49,+29.6,+20.0,MA	+2.99,+237.0,+25.6,LB	+2.94,+240.1,+25.2,DB	+2.87,+244.1,+25.4,DB	
1701927890.2088852	+6.58,+24.4,+19.4,LA	+2.97,+233.7,+19.9,AB	+6.49,+29.5,+20.0,NA	+2.99,+237.1,+25.5,NB	+2.93,+240.2,+25.2,@B	+2.88,+243.7,+25.4,JB	
1701927952.2180884	+6.58,+24.3,+19.4,KA	+2.97,+233.7,+19.9,AB	+6.49,+29.6,+20.0,MA	+2.99,+237.0,+25.6,LB	+2.93,+240.2,+25.2,@B	+2.88,+243.5,+25.4,HB	
1701928014.2249463	+6.58,+24.4,+19.5,MA	+2.97,+233.7,+20.0,BB	+6.49,+29.6,+20.0,MA	+3.01,+235.7,+25.6,IB	+2.95,+239.4,+25.2,NB	+2.87,+244.3,+25.4,FB	
1701928076.2318175	+6.58,+24.4,+19.5,MA	+2.97,+233.6,+19.9,@B	+6.49,+29.5,+20.0,NA	+2.99,+236.9,+25.6,DB	+2.94,+239.9,+25.2,BB	+2.86,+244.5,+25.4,AB	
1701928138.239992	+6.58,+24.4,+19.5,MA	+2.97,+233.6,+19.9,@B	+6.49,+29.6,+20.0,MA	+2.99,+237.1,+25.5,NB	+2.93,+240.2,+25.2,@B	+2.88,+243.7,+25.4,JB	
1701928200.2482026	+6.58,+24.3,+19.5,JA	+2.97,+233.6,+19.9,@B	+6.49,+29.5,+20.0,NA	+3.01,+236.2,+25.5,LB	+2.94,+239.9,+25.2,BB	+2.88,+243.4,+25.4,IB	
1701928262.2563415	+6.58,+24.4,+19.5,MA	+2.97,+233.6,+19.9,@B	+6.49,+29.6,+20.0,MA	+3.00,+236.5,+25.6,IB	+2.95,+239.5,+25.2,OB	+2.86,+245.0,+25.4,EB	
1701928324.265213	+6.58,+24.3,+19.5,JA	+2.97,+233.6,+19.9,@B	+6.49,+29.5,+20.0,NA	+3.00,+236.4,+25.6,HB	+2.94,+239.9,+25.2,BB	+2.88,+243.5,+25.4,HB	
1701928386.273157	+6.58,+24.3,+19.5,JA	+2.98,+233.6,+19.9,OB	+6.49,+29.5,+20.0,NA	+2.99,+236.9,+25.6,DB	+2.93,+240.2,+25.2,@B	+2.88,+243.6,+25.4,KB	
