62309060476	62309060477	62309060478	62309060479	62309060481	62309060482	
1700893819.0913043	0.000	13.214	0.000	0.000	128.623	0.000	
1700897661.1565537	0.000	13.700	0.000	0.000	127.178	0.000	
1700901503.2704601	0.000	14.167	0.000	0.000	125.912	0.000	
1700905345.3658457	0.000	14.860	0.000	0.000	124.775	0.000	
1700909187.4209213	0.000	15.406	0.000	0.000	123.723	0.000	
1700913029.5396285	0.000	15.820	0.000	0.000	122.736	0.000	
1700916871.5981734	0.000	16.639	0.000	0.000	121.998	0.000	
1700920713.690099	0.000	17.232	0.000	0.000	121.307	0.000	
1700924555.8351095	0.000	18.306	0.000	0.000	120.783	0.000	
1700928397.9322147	0.000	19.579	0.000	0.000	120.121	0.000	
1700932240.0274432	0.000	21.014	0.000	0.000	119.482	0.000	
