62309060476	62309060477	62309060478	62309060479	62309060481	62309060482	
1702143618.8800633	+6.77,+2.9,+21.8,OB	+6.51,+22.9,+21.8,IA	+6.93,+0.5,+21.8,KB	+7.03,-4.3,+20.3,MB		+7.03,-3.2,+20.3,KB	
1702143680.8902848	+6.77,+2.9,+21.7,@B	+6.51,+22.9,+21.8,IA	+6.93,+0.6,+21.8,HB	+7.03,-4.6,+20.3,HB		+7.03,-3.4,+20.3,MB	
1702143742.9003174	+6.77,+2.9,+21.8,OB	+6.51,+22.9,+21.9,HA	+6.93,+0.6,+21.8,HB	+7.03,-4.2,+20.3,LB		+7.02,-2.9,+20.3,@B	
1702143804.9096308	+6.77,+2.9,+21.8,OB	+6.51,+23.1,+21.8,@A	+6.93,+0.7,+21.8,IB	+7.03,-4.4,+20.3,JB		+7.03,-3.3,+20.3,JB	
1702143866.919311	+6.77,+2.9,+21.8,OB	+6.51,+23.1,+21.8,@A	+6.93,+0.7,+21.8,IB	+7.03,-4.4,+20.3,JB		+7.03,-3.4,+20.3,MB	
1702143928.9299262	+6.77,+2.9,+21.8,OB	+6.51,+23.0,+21.9,@A	+6.93,+0.7,+21.8,IB	+7.03,-4.3,+20.3,MB		+7.03,-3.4,+20.3,MB	
1702143990.9398205	+6.77,+2.8,+21.8,NB	+6.51,+22.9,+21.9,HA	+6.93,+0.5,+21.8,KB	+7.03,-4.3,+20.3,MB		+7.03,-3.2,+20.3,KB	
1702144052.949934	+6.77,+2.8,+21.8,NB	+6.51,+23.0,+21.9,@A	+6.93,+0.5,+21.8,KB	+7.03,-4.5,+20.3,KB		+7.02,-3.1,+20.3,IB	
1702144114.9590964	+6.77,+2.9,+21.8,OB	+6.51,+23.0,+21.9,@A	+6.93,+0.5,+21.8,KB	+7.03,-4.6,+20.3,HB		+7.02,-3.1,+20.3,IB	
1702144176.966373	+6.77,+2.9,+21.8,OB	+6.51,+23.1,+21.8,@A	+6.93,+0.5,+21.8,KB	+7.03,-4.5,+20.3,KB		+7.02,-2.9,+20.3,@B	
1702144238.9763308	+6.77,+2.9,+21.8,OB	+6.51,+23.0,+21.9,@A	+6.93,+0.5,+21.8,KB	+7.03,-4.6,+20.3,HB		+7.03,-3.3,+20.3,JB	
1702144300.983008	+6.77,+2.8,+21.8,NB	+6.51,+22.9,+21.9,HA	+6.93,+0.6,+21.8,HB	+7.03,-4.4,+20.3,JB		+7.03,-3.3,+20.3,JB	
1702144362.9931998	+6.77,+2.8,+21.8,NB	+6.51,+22.9,+21.9,HA	+6.93,+0.6,+21.8,HB	+7.03,-4.5,+20.3,KB		+7.03,-3.3,+20.3,JB	
1702144425.002597	+6.77,+2.8,+21.8,NB	+6.51,+23.1,+21.9,AA	+6.93,+0.6,+21.8,HB	+7.03,-4.4,+20.3,JB		+7.02,-3.1,+20.3,IB	
1702144487.0121028	+6.77,+2.8,+21.8,NB	+6.51,+22.6,+21.9,GA	+6.93,+0.7,+21.8,IB	+7.03,-4.4,+20.4,MB		+7.02,-3.0,+20.3,HB	
1702144549.0220275	+6.77,+2.8,+21.7,AB	+6.51,+22.7,+21.9,FA	+6.93,+0.6,+21.8,HB	+7.03,-4.7,+20.3,IB		+7.02,-3.1,+20.3,IB	
1702144611.0305767	+6.77,+2.8,+21.8,NB	+6.51,+22.7,+21.9,FA	+6.93,+0.6,+21.8,HB	+7.03,-4.4,+20.3,JB		+7.02,-2.9,+20.3,@B	
1702144673.0399103	+6.77,+2.8,+21.7,AB	+6.51,+22.7,+21.8,GA	+6.93,+0.6,+21.8,HB	+7.03,-4.4,+20.3,JB		+7.02,-3.0,+20.3,HB	
1702144735.0473447	+6.77,+2.8,+21.8,NB	+6.51,+22.9,+21.9,HA	+6.93,+0.6,+21.8,HB	+7.03,-4.5,+20.3,KB		+7.02,-3.0,+20.3,HB	
1702144797.056143	+6.77,+2.9,+21.8,OB	+6.51,+22.8,+21.9,IA	+6.93,+0.6,+21.8,HB	+7.03,-4.6,+20.3,HB		+7.02,-2.9,+20.3,@B	
1702144859.0652173	+6.77,+2.9,+21.8,OB	+6.51,+22.9,+21.9,HA	+6.93,+0.7,+21.8,IB	+7.03,-4.6,+20.3,HB		+7.02,-2.9,+20.3,@B	
1702144921.0730677	+6.77,+2.9,+21.8,OB	+6.51,+22.8,+21.8,HA	+6.93,+0.6,+21.8,HB	+7.03,-4.4,+20.3,JB		+7.03,-3.4,+20.3,MB	
