62309060476	62309060477	62309060478	62309060479	62309060481	62309060482	
1700978345.180802	0.000	19.962	0.000	0.000	115.515	0.000	
1700982187.3247037	0.000	20.267	0.000	0.000	114.945	0.000	
1700986029.4897912	0.000	20.776	0.000	0.000	114.412	0.000	
1700989871.5921254	0.000	21.459	0.000	0.000	113.770	0.000	
1700993713.6611536	0.000	22.057	0.000	0.000	113.138	1.010	
1700997555.7081478	0.000	22.494	0.000	0.000	112.563	1.038	
1701001397.8333335	0.000	22.465	0.000	0.000	111.933	1.000	
1701005239.830561	0.000	22.863	0.000	0.000	111.476	1.066	
1701009081.9223628	0.000	23.212	0.000	0.000	110.926	1.094	
1701012924.0137925	0.000	22.797	0.000	0.000	110.374	1.223	
1701016766.054649	0.000	22.681	0.000	0.000	109.901	1.255	
