62309060476	62309060477	62309060478	62309060479	62309060481	62309060482	
1700501925.9854097	0.000	0.000	0.000	0.000	176.848	0.000	
1700505768.087493	0.000	0.000	0.000	0.000	176.526	0.000	
1700509610.157183	0.000	0.000	0.000	0.000	176.320	0.000	
1700513452.2240837	0.000	0.000	0.000	0.000	175.377	0.000	
1700517294.331458	0.000	0.000	0.000	0.000	175.721	0.000	
1700521136.410936	0.000	0.000	0.000	0.000	175.009	0.000	
1700524978.497613	0.000	0.000	0.000	0.000	174.317	0.000	
1700528820.5854056	0.000	0.000	0.000	0.000	174.057	0.000	
1700532662.6232204	0.000	0.000	0.000	0.000	173.887	0.000	
1700536504.7194984	0.000	0.000	0.000	0.000	173.184	0.000	
1700540346.8608139	0.000	0.000	0.000	0.000	172.129	0.000	
1700544188.9838736	0.000	0.000	0.000	0.000	171.385	0.000	
