62309060476	62309060477	62309060478	62309060479	62309060481	62309060482	
1700587734.0141714	+6.53,+17.0,+21.4,HA	+6.44,+26.8,+21.3,CA	+6.50,+25.2,+21.4,HA	+6.86,+5.6,+19.9,CB	+2.39,+261.9,+20.6,IB	+6.92,+2.7,+19.8,AB	
1700587796.022262	+6.53,+17.0,+21.3,OA	+6.44,+26.8,+21.3,CA	+6.50,+25.1,+21.4,KA	+6.86,+5.5,+19.9,@B	+2.39,+261.9,+20.6,IB	+6.92,+2.6,+19.8,@B	
1700587858.032221	+6.53,+16.9,+21.4,@A	+6.44,+26.8,+21.3,CA	+6.50,+25.1,+21.4,KA	+6.86,+5.6,+19.9,CB	+2.39,+261.6,+20.5,EB	+6.92,+2.6,+19.8,@B	
1700587920.041533	+6.53,+17.0,+21.4,HA	+6.44,+26.8,+21.3,CA	+6.50,+25.1,+21.4,KA	+6.86,+5.6,+19.9,CB	+2.38,+261.9,+20.6,HB	+6.92,+2.7,+19.8,AB	
1700587982.0507624	+6.53,+16.9,+21.3,GA	+6.44,+26.7,+21.3,LA	+6.50,+25.2,+21.4,HA	+6.86,+5.6,+19.9,CB	+2.38,+261.9,+20.6,HB	+6.92,+2.6,+19.8,@B	
1700588044.0566301	+6.53,+17.0,+21.4,HA	+6.44,+26.7,+21.3,LA	+6.50,+25.1,+21.4,KA	+6.86,+5.6,+19.9,CB	+2.39,+261.6,+20.6,FB	+6.92,+2.6,+19.8,@B	
1700588106.0646822	+6.53,+16.9,+21.4,@A	+6.44,+26.8,+21.3,CA	+6.50,+25.1,+21.4,KA	+6.86,+5.6,+19.9,CB	+2.39,+261.6,+20.6,FB	+6.92,+2.6,+19.8,@B	
1700588168.0755053	+6.53,+16.9,+21.3,GA	+6.44,+26.8,+21.3,CA	+6.50,+25.1,+21.4,KA	+6.85,+5.6,+19.9,@B	+2.39,+261.5,+20.6,EB	+6.92,+2.6,+19.8,@B	
1700588230.0842807	+6.53,+16.9,+21.3,GA	+6.44,+26.8,+21.3,CA	+6.50,+25.1,+21.4,KA	+6.86,+5.6,+19.9,CB	+2.39,+261.5,+20.6,EB	+6.92,+2.6,+19.8,@B	
1700588292.093211	+6.53,+16.9,+21.4,@A	+6.44,+26.8,+21.3,CA	+6.50,+25.1,+21.4,KA	+6.86,+5.6,+19.9,CB	+2.39,+261.5,+20.6,EB	+6.92,+2.6,+19.8,@B	
1700588354.102528	+6.53,+17.0,+21.4,HA	+6.44,+26.8,+21.3,CA	+6.50,+25.2,+21.4,HA	+6.86,+5.6,+19.9,CB	+2.39,+261.5,+20.6,EB	+6.92,+2.7,+19.8,AB	
1700588416.1129153	+6.53,+16.9,+21.4,@A	+6.44,+26.8,+21.3,CA	+6.50,+25.1,+21.4,KA	+6.85,+5.6,+19.9,@B	+2.39,+261.6,+20.6,FB	+6.92,+2.6,+19.8,@B	
1700588478.1213365	+6.53,+17.0,+21.4,HA	+6.44,+26.7,+21.3,LA	+6.50,+25.1,+21.4,KA	+6.86,+5.6,+19.9,CB	+2.39,+261.7,+20.6,GB	+6.92,+2.6,+19.8,@B	
1700588540.1310594	+6.53,+16.9,+21.4,@A	+6.44,+26.8,+21.3,CA	+6.50,+25.1,+21.4,KA	+6.85,+5.6,+19.9,@B	+2.39,+261.7,+20.5,DB	+6.92,+2.6,+19.8,@B	
1700588602.1370528	+6.53,+17.0,+21.3,OA	+6.44,+26.8,+21.3,CA	+6.50,+25.1,+21.4,KA	+6.86,+5.6,+19.9,CB	+2.39,+261.7,+20.6,GB	+6.92,+2.7,+19.8,AB	
