62309060419	62309060427	62309060471	62309060472	62309060473	62309060475	
1701538402.8035438	+6.66,+19.9,+20.3,OA	+2.33,+271.4,+20.6,OB	+6.45,+32.0,+20.6,KA	+2.23,+282.2,+25.6,AB	+2.12,+288.3,+25.2,LB	+2.15,+286.8,+25.3,OB	
1701538464.8140302	+6.66,+19.9,+20.2,NA	+2.33,+271.5,+20.6,NB	+6.45,+32.0,+20.7,JA	+2.24,+281.2,+25.5,FB	+2.13,+287.8,+25.2,IB	+2.13,+287.9,+25.4,NB	
1701538526.8219151	+6.66,+19.9,+20.3,OA	+2.33,+271.5,+20.6,NB	+6.45,+32.0,+20.6,KA	+2.23,+282.3,+25.6,@B	+2.11,+288.6,+25.2,JB	+2.13,+287.7,+25.4,@B	
1701538588.8312135	+6.66,+19.9,+20.2,NA	+2.33,+271.5,+20.6,NB	+6.45,+32.0,+20.7,JA	+2.22,+282.4,+25.6,FB	+2.12,+288.5,+25.2,JB	+2.14,+287.0,+25.4,@B	
1701538650.8406932	+6.66,+19.9,+20.2,NA	+2.33,+271.5,+20.6,NB	+6.45,+32.0,+20.6,KA	+2.23,+282.2,+25.6,AB	+2.12,+288.5,+25.2,JB	+2.13,+287.8,+25.4,OB	
1701538712.849746	+6.66,+19.9,+20.3,OA	+2.33,+271.4,+20.6,OB	+6.45,+32.0,+20.6,KA	+2.23,+282.1,+25.6,BB	+2.12,+288.4,+25.2,KB	+2.13,+288.0,+25.3,OB	
1701538774.8588793	+6.66,+19.9,+20.2,NA	+2.33,+271.4,+20.6,OB	+6.45,+32.0,+20.7,JA	+2.25,+281.1,+25.6,GB	+2.13,+287.8,+25.2,IB	+2.12,+288.2,+25.3,LB	
1701538836.8654974	+6.66,+19.9,+20.2,NA	+2.33,+271.4,+20.6,OB	+6.45,+32.0,+20.6,KA	+2.23,+281.9,+25.6,IB	+2.12,+288.3,+25.2,LB	+2.15,+286.9,+25.3,NB	
1701538898.875283	+6.66,+20.0,+20.2,MA	+2.33,+271.5,+20.6,NB	+6.45,+32.1,+20.6,JA	+2.24,+281.8,+25.5,LB	+2.12,+288.3,+25.2,LB	+2.12,+288.4,+25.3,JB	
1701538960.8812	+6.66,+19.9,+20.3,OA	+2.33,+271.4,+20.6,OB	+6.45,+32.1,+20.6,JA	+2.24,+281.3,+25.5,GB	+2.13,+287.9,+25.2,HB	+2.12,+288.5,+25.4,LB	
1701539022.8888955	+6.66,+19.9,+20.2,NA	+2.33,+271.5,+20.6,NB	+6.45,+32.0,+20.6,KA	+2.23,+282.1,+25.6,BB	+2.11,+288.7,+25.2,KB	+2.14,+287.0,+25.4,@B	
1701539084.8990371	+6.66,+19.9,+20.2,NA	+2.33,+271.5,+20.6,NB	+6.45,+32.0,+20.6,KA	+2.24,+281.6,+25.6,AB	+2.12,+288.4,+25.2,KB	+2.14,+287.0,+25.3,GB	
1701539146.9087367	+6.66,+19.9,+20.2,NA	+2.33,+271.5,+20.6,NB	+6.45,+32.1,+20.6,JA	+2.24,+281.7,+25.5,CB	+2.13,+287.9,+25.2,HB	+2.12,+288.5,+25.4,LB	
1701539392.464134	+6.66,+20.0,+20.2,MA	+2.33,+271.5,+20.6,NB	+6.45,+32.0,+20.6,KA	+2.23,+282.4,+25.6,GB	+2.12,+288.3,+25.2,LB	+2.13,+288.0,+25.4,HB	
1701539454.4696372	+6.66,+19.9,+20.2,NA	+2.33,+271.5,+20.6,NB	+6.45,+32.1,+20.6,JA	+2.23,+281.8,+25.6,HB	+2.11,+288.6,+25.2,JB	+2.15,+286.8,+25.3,OB	
1701539516.4812546	+6.66,+19.9,+20.2,NA	+2.33,+271.5,+20.6,NB	+6.45,+32.0,+20.6,KA	+2.24,+281.2,+25.5,FB	+2.12,+288.3,+25.2,LB	+2.14,+287.4,+25.4,DB	
1701539578.4906535	+6.66,+19.9,+20.2,NA	+2.33,+271.4,+20.6,OB	+6.45,+31.9,+20.6,AA	+2.24,+281.4,+25.6,CB	+2.13,+287.8,+25.2,IB	+2.12,+288.4,+25.4,MB	
1701539640.4993222	+6.66,+19.9,+20.2,NA	+2.33,+271.5,+20.6,NB	+6.45,+31.9,+20.6,AA	+2.25,+281.2,+25.6,DB	+2.12,+288.0,+25.2,OB	+2.13,+288.1,+25.4,IB	
