62309060476	62309060477	62309060478	62309060479	62309060481	62309060482	
1700329031.5491636	0.000	0.000	0.000	36.061	189.345	0.000	
1700332873.687894	0.000	0.000	0.000	35.653	189.696	0.000	
1700336715.7331674	0.000	0.000	0.000	35.398	190.862	0.000	
1700340557.8730617	0.000	0.000	0.000	35.132	191.970	0.000	
1700344399.973331	0.000	0.000	0.000	34.831	192.714	0.000	
1700348242.075199	0.000	0.000	0.000	34.546	193.684	0.000	
1700352084.1490893	0.000	0.000	0.000	34.306	194.788	0.000	
1700355926.2788963	0.000	0.000	0.000	33.984	195.319	0.000	
1700359768.4457629	0.000	0.000	0.000	0.000	195.409	0.000	
1700363610.5264719	0.000	0.000	0.000	0.000	194.997	0.000	
1700367452.5893314	0.000	0.000	0.000	0.000	195.351	0.000	
1700371294.718274	0.000	0.000	0.000	0.000	194.827	0.000	
