62309060419	62309060427	62309060471	62309060472	62309060473	62309060475	
1701754610.2684448	+6.55,+25.9,+19.7,NA	+2.32,+271.8,+20.1,EB	+6.50,+29.3,+20.3,CA	+2.17,+285.7,+25.6,DB	+2.09,+289.8,+25.1,OB	+2.09,+290.4,+25.4,NB	
1701754672.2784598	+6.55,+25.9,+19.8,AA	+2.32,+271.8,+20.1,EB	+6.50,+29.3,+20.3,CA	+2.17,+285.6,+25.6,EB	+2.10,+289.2,+25.2,NB	+2.07,+291.4,+25.4,AB	
1701754734.2864702	+6.55,+26.0,+19.7,DA	+2.32,+271.8,+20.1,EB	+6.50,+29.3,+20.3,CA	+2.16,+286.5,+25.5,GB	+2.09,+290.0,+25.2,LB	+2.10,+289.9,+25.4,CB	
1701754796.2953093	+6.55,+26.0,+19.7,DA	+2.32,+271.9,+20.1,DB	+6.50,+29.3,+20.3,CA	+2.17,+286.0,+25.6,@B	+2.09,+290.0,+25.2,LB	+2.09,+290.0,+25.4,JB	
1701754858.3067794	+6.55,+26.0,+19.8,KA	+2.32,+271.9,+20.1,DB	+6.50,+29.3,+20.3,CA	+2.16,+286.3,+25.5,AB	+2.09,+290.1,+25.2,MB	+2.10,+289.8,+25.4,BB	
1701754920.317229	+6.55,+26.0,+19.8,KA	+2.32,+271.8,+20.1,EB	+6.50,+29.3,+20.3,CA	+2.15,+286.7,+25.6,EB	+2.09,+289.8,+25.2,LB	+2.09,+290.3,+25.3,NB	
1701754982.3264709	+6.55,+25.9,+19.8,AA	+2.32,+271.9,+20.1,DB	+6.50,+29.3,+20.3,CA	+2.16,+286.2,+25.5,@B	+2.09,+290.1,+25.2,MB	+2.10,+289.9,+25.4,CB	
1701755044.3343735	+6.55,+25.9,+19.7,NA	+2.32,+271.9,+20.2,GB	+6.50,+29.3,+20.3,CA	+2.17,+285.5,+25.5,EB	+2.10,+289.7,+25.2,KB	+2.08,+290.9,+25.4,BB	
1701755106.343651	+6.55,+25.9,+19.7,NA	+2.32,+271.9,+20.1,DB	+6.50,+29.3,+20.3,CA	+2.16,+286.2,+25.6,CB	+2.10,+289.3,+25.2,OB	+2.07,+291.4,+25.3,FB	
1701755168.3530517	+6.55,+25.9,+19.7,NA	+2.32,+271.8,+20.1,EB	+6.50,+29.3,+20.3,CA	+2.17,+285.6,+25.6,EB	+2.09,+290.0,+25.2,LB	+2.09,+289.9,+25.4,KB	
1701755230.36199	+6.55,+26.0,+19.7,DA	+2.32,+271.8,+20.1,EB	+6.50,+29.3,+20.3,CA	+2.17,+285.7,+25.6,DB	+2.09,+290.1,+25.2,MB	+2.10,+289.7,+25.4,MB	
1701755292.3669713	+6.55,+25.9,+19.7,NA	+2.32,+271.9,+20.1,DB	+6.50,+29.3,+20.3,CA	+2.17,+285.9,+25.5,IB	+2.09,+290.1,+25.2,MB	+2.10,+289.5,+25.4,OB	
1701755354.3749275	+6.55,+25.9,+19.7,NA	+2.32,+271.9,+20.1,DB	+6.49,+29.4,+20.3,LA	+2.16,+286.1,+25.6,@B	+2.09,+290.1,+25.2,MB	+2.10,+289.4,+25.4,NB	
1701755416.3836083	+6.55,+25.9,+19.7,NA	+2.32,+271.8,+20.2,FB	+6.49,+29.4,+20.3,LA	+2.17,+285.5,+25.5,EB	+2.09,+289.9,+25.2,MB	+2.08,+290.7,+25.3,KB	
1701755478.3917737	+6.55,+25.9,+19.8,AA	+2.32,+271.8,+20.1,EB	+6.49,+29.4,+20.3,LA	+2.16,+286.5,+25.5,GB	+2.10,+289.2,+25.2,NB	+2.07,+291.1,+25.4,DB	
1701755540.3986764	+6.55,+25.9,+19.7,NA	+2.32,+271.9,+20.2,GB	+6.50,+29.3,+20.3,CA	+2.16,+286.5,+25.6,DB	+2.10,+289.6,+25.2,JB	+2.10,+289.8,+25.4,BB	
1701755602.4100754	+6.55,+25.9,+19.8,AA	+2.32,+271.9,+20.2,GB	+6.50,+29.3,+20.3,CA	+2.17,+285.6,+25.6,EB	+2.09,+289.8,+25.2,LB	+2.08,+291.0,+25.4,JB	
1701755664.4171154	+6.55,+26.0,+19.7,DA	+2.32,+271.9,+20.1,DB	+6.50,+29.2,+20.3,BA	+2.15,+286.7,+25.6,EB	+2.10,+289.2,+25.2,NB	+2.08,+291.0,+25.4,JB	
1701755726.42734	+6.55,+26.0,+19.8,KA	+2.32,+271.9,+20.1,DB	+6.50,+29.3,+20.3,CA	+2.15,+286.7,+25.5,FB	+2.10,+289.4,+25.2,HB	+2.09,+290.3,+25.4,IB	
1701755788.436785	+6.55,+26.0,+19.8,KA	+2.32,+271.9,+20.2,GB	+6.50,+29.3,+20.3,CA	+2.17,+285.6,+25.6,EB	+2.09,+290.0,+25.2,LB	+2.08,+290.9,+25.4,BB	
1701755850.4459443	+6.55,+26.0,+19.8,KA	+2.32,+271.9,+20.2,GB	+6.50,+29.3,+20.3,CA	+2.15,+286.6,+25.6,DB	+2.10,+289.3,+25.2,OB	+2.07,+291.3,+25.4,FB	
1701755912.4551127	+6.55,+26.0,+19.8,KA	+2.32,+271.9,+20.2,GB	+6.49,+29.4,+20.3,LA	+2.15,+286.7,+25.6,EB	+2.10,+289.3,+25.2,OB	+2.09,+290.3,+25.4,IB	
1701755974.4637396	+6.55,+26.0,+19.8,KA	+2.32,+271.9,+20.1,DB	+6.49,+29.4,+20.3,LA	+2.17,+285.9,+25.6,JB	+2.09,+289.8,+25.2,LB	+2.09,+290.0,+25.4,JB	
1701756036.4736793	+6.55,+26.0,+19.8,KA	+2.32,+271.9,+20.2,GB	+6.49,+29.4,+20.3,LA	+2.16,+286.6,+25.6,GB	+2.10,+289.3,+25.2,OB	+2.09,+290.2,+25.4,HB	
1701756098.482465	+6.55,+26.0,+19.8,KA	+2.32,+271.9,+20.2,GB	+6.49,+29.4,+20.3,LA	+2.15,+286.7,+25.6,EB	+2.10,+289.2,+25.2,NB	+2.08,+291.1,+25.4,KB	
1701756160.4900055	+6.55,+26.0,+19.8,KA	+2.32,+271.9,+20.2,GB	+6.49,+29.4,+20.3,LA	+2.17,+286.0,+25.6,@B	+2.09,+289.9,+25.2,MB	+2.07,+291.2,+25.3,@B	
1701756222.4994738	+6.55,+25.9,+19.8,AA	+2.32,+271.9,+20.2,GB	+6.50,+29.3,+20.3,CA	+2.17,+285.7,+25.6,DB	+2.09,+289.8,+25.2,LB	+2.10,+289.8,+25.4,BB	
1701756284.5047054	+6.55,+26.0,+19.8,KA	+2.32,+271.9,+20.2,GB	+6.50,+29.3,+20.3,CA	+2.17,+285.9,+25.6,JB	+2.09,+289.8,+25.2,LB	+2.10,+289.8,+25.4,BB	
1701756346.513882	+6.55,+26.0,+19.8,KA	+2.32,+271.9,+20.2,GB	+6.49,+29.3,+20.3,KA	+2.16,+286.3,+25.6,BB	+2.09,+289.9,+25.2,MB	+2.07,+291.5,+25.4,@B	
1701756408.5211458	+6.55,+25.9,+19.7,NA	+2.32,+271.9,+20.2,GB	+6.50,+29.3,+20.3,CA	+2.16,+286.4,+25.6,EB	+2.10,+289.3,+25.2,OB	+2.09,+290.0,+25.4,JB	
1701756470.5311766	+6.55,+25.9,+19.8,AA	+2.32,+271.9,+20.2,GB	+6.50,+29.3,+20.3,CA	+2.15,+286.8,+25.6,JB	+2.10,+289.5,+25.2,IB	+2.08,+291.0,+25.4,JB	
1701756532.5405853	+6.55,+25.9,+19.8,AA	+2.32,+271.9,+20.2,GB	+6.50,+29.3,+20.3,CA	+2.16,+286.0,+25.6,AB	+2.10,+289.6,+25.2,JB	+2.10,+289.9,+25.4,CB	
1701756594.5498	+6.55,+25.9,+19.8,AA	+2.32,+271.9,+20.2,GB	+6.50,+29.3,+20.3,CA	+2.16,+286.5,+25.5,GB	+2.09,+290.0,+25.2,LB	+2.07,+291.6,+25.4,CB	
1701756656.5592346	+6.55,+26.0,+19.8,KA	+2.32,+272.0,+20.2,MB	+6.50,+29.3,+20.3,CA	+2.16,+286.3,+25.6,BB	+2.09,+290.2,+25.2,NB	+2.07,+291.5,+25.4,@B	
1701756718.567681	+6.55,+25.9,+19.8,AA	+2.32,+271.9,+20.2,GB	+6.49,+29.4,+20.3,LA	+2.16,+286.5,+25.6,DB	+2.10,+289.4,+25.2,HB	+2.09,+290.2,+25.4,HB	
1701756780.5778208	+6.55,+25.8,+19.8,@A	+2.32,+271.9,+20.2,GB	+6.49,+29.4,+20.3,LA	+2.15,+286.6,+25.6,DB	+2.10,+289.4,+25.2,HB	+2.09,+290.5,+25.4,OB	
1701756842.5846415	+6.55,+25.9,+19.8,AA	+2.32,+271.9,+20.2,GB	+6.49,+29.4,+20.3,LA	+2.16,+286.4,+25.6,EB	+2.09,+290.3,+25.2,OB	+2.07,+291.5,+25.3,GB	
1701756904.593141	+6.55,+25.9,+19.8,AA	+2.32,+272.0,+20.2,MB	+6.50,+29.3,+20.3,CA	+2.16,+286.4,+25.6,EB	+2.09,+290.3,+25.2,OB	+2.07,+291.6,+25.4,CB	
1701756966.6003535	+6.55,+25.9,+19.8,AA	+2.32,+271.9,+20.2,GB	+6.50,+29.3,+20.3,CA	+2.16,+286.1,+25.5,CB	+2.10,+289.4,+25.2,HB	+2.09,+290.0,+25.4,JB	
1701757028.6107445	+6.55,+25.9,+19.8,AA	+2.32,+272.0,+20.2,MB	+6.49,+29.3,+20.3,KA	+2.17,+285.7,+25.6,DB	+2.10,+289.7,+25.2,KB	+2.09,+290.4,+25.4,NB	
1701757090.620644	+6.55,+25.9,+19.8,AA	+2.32,+271.9,+20.2,GB	+6.49,+29.4,+20.3,LA	+2.17,+285.8,+25.6,KB	+2.09,+289.9,+25.2,MB	+2.08,+290.8,+25.3,DB	
1701757152.624886	+6.55,+25.9,+19.8,AA	+2.32,+271.9,+20.2,GB	+6.49,+29.4,+20.3,LA	+2.15,+286.9,+25.5,HB	+2.10,+289.5,+25.2,IB	+2.09,+290.3,+25.4,IB	
1701757214.6346378	+6.55,+25.9,+19.8,AA	+2.32,+272.0,+20.2,MB	+6.49,+29.4,+20.4,KA	+2.17,+285.7,+25.6,DB	+2.10,+289.7,+25.2,KB	+2.08,+290.5,+25.4,NB	
1701757276.64247	+6.55,+25.9,+19.8,AA	+2.32,+271.9,+20.2,GB	+6.50,+29.3,+20.3,CA	+2.16,+286.3,+25.6,BB	+2.09,+290.0,+25.2,LB	+2.07,+291.3,+25.4,FB	
1701757338.6524374	+6.55,+25.9,+19.8,AA	+2.32,+271.9,+20.2,GB	+6.49,+29.3,+20.3,KA	+2.17,+285.7,+25.6,DB	+2.10,+289.3,+25.2,OB	+2.09,+290.0,+25.4,JB	
1701757400.6620672	+6.55,+26.0,+19.8,KA	+2.32,+272.0,+20.2,MB	+6.50,+29.3,+20.4,DA	+2.16,+286.3,+25.6,BB	+2.09,+290.0,+25.2,LB	+2.07,+291.3,+25.4,FB	
1701757462.6702979	+6.55,+25.9,+19.8,AA	+2.32,+271.9,+20.2,GB	+6.49,+29.3,+20.3,KA	+2.16,+286.0,+25.6,AB	+2.10,+289.4,+25.2,HB	+2.09,+290.0,+25.4,JB	
1701757524.6800878	+6.55,+26.0,+19.8,KA	+2.32,+272.0,+20.2,MB	+6.50,+29.3,+20.4,DA	+2.17,+285.9,+25.6,JB	+2.10,+289.6,+25.2,JB	+2.08,+290.7,+25.4,LB	
1701757586.6877282	+6.55,+25.9,+19.8,AA	+2.32,+271.9,+20.2,GB	+6.49,+29.4,+20.3,LA	+2.16,+286.5,+25.5,GB	+2.10,+289.7,+25.2,KB	+2.08,+290.6,+25.4,MB	
1701757648.6970217	+6.55,+25.9,+19.8,AA	+2.32,+272.0,+20.2,MB	+6.50,+29.3,+20.3,CA	+2.17,+285.7,+25.5,GB	+2.10,+289.4,+25.2,HB	+2.09,+290.4,+25.4,NB	
1701757710.7038805	+6.55,+25.9,+19.8,AA	+2.32,+271.9,+20.2,GB	+6.49,+29.4,+20.3,LA	+2.17,+285.8,+25.5,HB	+2.10,+289.4,+25.2,HB	+2.08,+290.6,+25.4,MB	
1701757772.7139564	+6.55,+25.9,+19.8,AA	+2.32,+272.0,+20.2,MB	+6.50,+29.3,+20.4,DA	+2.17,+285.7,+25.6,DB	+2.10,+289.2,+25.2,NB	+2.09,+290.1,+25.3,LB	
1701757834.7242258	+6.55,+25.9,+19.8,AA	+2.32,+272.0,+20.2,MB	+6.50,+29.3,+20.4,DA	+2.16,+286.4,+25.5,FB	+2.10,+289.7,+25.2,KB	+2.08,+290.5,+25.4,NB	
1701757896.7328403	+6.55,+25.9,+19.8,AA	+2.32,+272.0,+20.2,MB	+6.50,+29.3,+20.4,DA	+2.15,+286.7,+25.6,EB	+2.09,+289.8,+25.2,LB	+2.07,+291.5,+25.3,GB	
1701757958.7433915	+6.55,+25.9,+19.8,AA	+2.32,+272.0,+20.2,MB	+6.49,+29.4,+20.4,KA	+2.17,+285.7,+25.6,DB	+2.10,+289.3,+25.2,OB	+2.10,+289.9,+25.4,CB	
1701758020.7527657	+6.55,+25.9,+19.8,AA	+2.32,+271.9,+20.2,GB	+6.50,+29.3,+20.4,DA	+2.15,+287.0,+25.5,@B	+2.09,+290.1,+25.2,MB	+2.07,+291.4,+25.4,AB	
1701758082.7610686	+6.55,+25.9,+19.8,AA	+2.32,+272.0,+20.2,MB	+6.49,+29.4,+20.4,KA	+2.16,+286.3,+25.5,AB	+2.09,+289.8,+25.2,LB	+2.09,+290.4,+25.4,NB	
1701758144.7703679	+6.55,+26.0,+19.8,KA	+2.32,+272.0,+20.2,MB	+6.49,+29.4,+20.4,KA	+2.17,+285.8,+25.6,KB	+2.10,+289.5,+25.2,IB	+2.09,+289.9,+25.3,LB	
1701758390.4216676	+6.55,+25.9,+19.8,AA	+2.32,+272.0,+20.2,MB	+6.50,+29.3,+20.4,DA	+2.17,+285.7,+25.6,DB	+2.09,+289.8,+25.2,LB	+2.09,+290.0,+25.3,MB	
1701758452.4319007	+6.55,+26.0,+19.8,KA	+2.32,+271.9,+20.2,GB	+6.50,+29.3,+20.3,CA	+2.16,+286.2,+25.6,CB	+2.09,+290.1,+25.2,MB	+2.08,+290.9,+25.4,BB	
1701758514.441171	+6.55,+25.9,+19.8,AA	+2.32,+272.0,+20.2,MB	+6.49,+29.4,+20.4,KA	+2.15,+287.0,+25.6,CB	+2.10,+289.6,+25.2,JB	+2.07,+291.6,+25.4,CB	
1701758576.4518776	+6.55,+25.9,+19.8,AA	+2.32,+272.0,+20.2,MB	+6.49,+29.4,+20.3,LA	+2.15,+287.0,+25.5,@B	+2.09,+289.8,+25.2,LB	+2.07,+291.7,+25.4,BB	
1701758638.4616632	+6.55,+26.0,+19.8,KA	+2.32,+272.0,+20.2,MB	+6.50,+29.3,+20.4,DA	+2.16,+286.2,+25.6,CB	+2.10,+289.4,+25.2,HB	+2.09,+290.5,+25.4,OB	
1701758700.472346	+6.55,+25.9,+19.8,AA	+2.32,+272.0,+20.2,MB	+6.49,+29.4,+20.4,KA	+2.15,+286.7,+25.5,FB	+2.09,+290.1,+25.2,MB	+2.07,+291.2,+25.4,GB	
1701758762.4810147	+6.55,+26.0,+19.8,KA	+2.32,+272.0,+20.2,MB	+6.49,+29.4,+20.4,KA	+2.16,+286.3,+25.5,AB	+2.10,+289.3,+25.2,OB	+2.08,+290.7,+25.3,KB	
1701758824.4886487	+6.55,+25.9,+19.8,AA	+2.32,+272.0,+20.2,MB	+6.49,+29.4,+20.4,KA	+2.17,+285.8,+25.6,KB	+2.10,+289.5,+25.2,IB	+2.10,+289.9,+25.4,CB	
1701758886.4971435	+6.55,+26.0,+19.8,KA	+2.32,+272.0,+20.2,MB	+6.49,+29.4,+20.4,KA	+2.16,+286.0,+25.6,AB	+2.10,+289.4,+25.2,HB	+2.09,+290.5,+25.3,HB	
1701758948.5046334	+6.55,+25.9,+19.8,AA	+2.32,+272.0,+20.2,MB	+6.49,+29.4,+20.4,KA	+2.15,+286.7,+25.6,EB	+2.10,+289.5,+25.2,IB	+2.07,+291.3,+25.3,AB	
1701759010.514034	+6.55,+26.0,+19.8,KA	+2.32,+272.0,+20.2,MB	+6.49,+29.4,+20.4,KA	+2.16,+286.2,+25.5,@B	+2.10,+289.3,+25.2,OB	+2.08,+290.8,+25.4,CB	
1701759072.522743	+6.55,+25.9,+19.8,AA	+2.32,+272.0,+20.2,MB	+6.49,+29.4,+20.4,KA	+2.15,+286.8,+25.6,JB	+2.09,+289.7,+25.2,CB	+2.07,+291.5,+25.4,@B	
1701759134.5309834	+6.55,+25.9,+19.8,AA	+2.32,+272.0,+20.2,MB	+6.49,+29.4,+20.4,KA	+2.15,+286.8,+25.6,JB	+2.09,+290.2,+25.2,NB	+2.07,+291.3,+25.4,FB	
1701759196.5407932	+6.55,+25.9,+19.8,AA	+2.32,+272.0,+20.2,MB	+6.49,+29.4,+20.4,KA	+2.17,+285.8,+25.6,KB	+2.10,+289.4,+25.2,HB	+2.09,+290.0,+25.4,JB	
