62309060476	62309060477	62309060478	62309060479	62309060481	62309060482	
1701066713.2163427	0.000	33.091	0.000	0.000	106.100	1.609	
1701070555.2856758	0.000	34.528	0.000	0.000	105.570	1.734	
1701074397.3460221	0.000	35.793	0.000	0.000	105.023	1.775	
1701078239.4709098	0.000	37.095	0.000	0.000	104.653	1.800	
1701082081.5175767	0.000	38.698	0.000	0.000	104.285	1.808	
1701085923.5784645	0.000	39.328	0.000	0.000	103.891	1.802	
1701089765.6706722	0.000	39.856	0.000	0.000	103.851	1.852	
1701093607.7305484	0.000	40.299	0.000	0.000	104.085	1.925	
1701097449.7849045	0.000	41.873	0.000	0.000	104.546	1.940	
1701101291.7840276	0.000	43.369	0.000	0.000	104.786	2.016	
1701105133.8612163	0.000	44.445	0.000	0.000	104.874	2.083	
