62309060476	62309060477	62309060478	62309060479	62309060481	62309060482	
1699810140.5423949	+2.96,+223.1,+21.7,BB	+2.96,+228.9,+21.8,NB	+2.94,+229.6,+21.8,BB	+2.82,+237.1,+20.2,FB	+2.49,+256.1,+21.0,EB	+2.89,+232.6,+20.2,OB	
1699810202.5532808	+2.96,+223.1,+21.7,BB	+2.96,+228.8,+21.8,OB	+2.95,+229.5,+21.8,@B	+2.82,+237.1,+20.2,FB	+2.49,+255.9,+21.0,NB	+2.89,+232.6,+20.2,OB	
1699810448.1490622	+2.96,+223.1,+21.7,BB	+2.96,+228.8,+21.8,OB	+2.95,+229.5,+21.8,@B	+2.82,+237.1,+20.2,FB	+2.50,+255.7,+21.0,HB	+2.90,+232.4,+20.2,EB	
1699810510.158048	+2.96,+223.1,+21.7,BB	+2.96,+228.8,+21.8,OB	+2.95,+229.5,+21.8,@B	+2.82,+237.0,+20.2,GB	+2.49,+256.0,+21.0,DB	+2.89,+232.5,+20.2,LB	
1699810572.1690977	+2.96,+223.1,+21.7,BB	+2.96,+228.8,+21.8,OB	+2.94,+229.5,+21.7,NB	+2.82,+237.1,+20.2,FB	+2.49,+256.2,+21.0,FB	+2.89,+232.5,+20.2,LB	
1699810634.1786566	+2.96,+223.1,+21.7,BB	+2.96,+228.8,+21.8,OB	+2.94,+229.5,+21.8,AB	+2.81,+237.2,+20.2,FB	+2.48,+256.9,+21.0,LB	+2.89,+232.6,+20.2,OB	
1699810696.1896312	+2.96,+223.1,+21.7,BB	+2.96,+228.8,+21.8,OB	+2.94,+229.6,+21.8,BB	+2.81,+237.2,+20.2,FB	+2.47,+257.1,+21.0,JB	+2.89,+232.6,+20.2,OB	
1699810758.1986384	+2.96,+223.1,+21.7,BB	+2.96,+228.8,+21.8,OB	+2.94,+229.6,+21.8,BB	+2.81,+237.3,+20.2,GB	+2.48,+256.8,+21.0,MB	+2.89,+232.6,+20.2,OB	
1699810820.20954	+2.96,+223.1,+21.7,BB	+2.96,+228.9,+21.8,NB	+2.95,+229.5,+21.8,@B	+2.81,+237.3,+20.2,GB	+2.49,+256.4,+21.0,@B	+2.89,+232.6,+20.2,OB	
1699810882.2174149	+2.96,+223.1,+21.7,BB	+2.96,+228.8,+21.8,OB	+2.94,+229.5,+21.8,AB	+2.81,+237.3,+20.2,GB	+2.52,+254.6,+21.0,JB	+2.89,+232.6,+20.2,OB	
1699810944.2251797	+2.96,+223.1,+21.7,BB	+2.96,+228.9,+21.8,NB	+2.94,+229.6,+21.8,BB	+2.81,+237.1,+20.2,EB	+2.54,+253.4,+21.0,IB	+2.89,+232.5,+20.2,LB	
1699811006.2354105	+2.96,+223.1,+21.7,BB	+2.96,+228.9,+21.8,NB	+2.94,+229.6,+21.8,BB	+2.81,+237.2,+20.2,FB	+2.53,+253.7,+21.0,MB	+2.89,+232.5,+20.2,LB	
1699811068.244476	+2.96,+223.2,+21.7,AB	+2.96,+228.9,+21.8,NB	+2.94,+229.5,+21.8,AB	+2.81,+237.2,+20.2,FB	+2.51,+255.1,+21.0,OB	+2.89,+232.5,+20.2,LB	
1699811130.2560973	+2.96,+223.1,+21.7,BB	+2.96,+228.8,+21.8,OB	+2.94,+229.5,+21.8,AB	+2.81,+237.1,+20.2,EB	+2.48,+256.6,+21.0,CB	+2.89,+232.6,+20.2,OB	
1699811192.2670395	+2.96,+223.1,+21.7,BB	+2.96,+228.9,+21.8,NB	+2.94,+229.6,+21.8,BB	+2.82,+237.1,+20.2,FB	+2.47,+257.5,+21.0,NB	+2.89,+232.5,+20.2,LB	
1699811254.276468	+2.96,+223.1,+21.7,BB	+2.96,+228.8,+21.8,OB	+2.95,+229.5,+21.8,@B	+2.81,+237.2,+20.2,FB	+2.46,+258.1,+21.0,DB	+2.89,+232.6,+20.2,OB	
1699811316.2866576	+2.96,+223.1,+21.7,BB	+2.96,+228.9,+21.8,NB	+2.94,+229.5,+21.8,AB	+2.81,+237.3,+20.2,GB	+2.45,+258.8,+21.0,NB	+2.89,+232.6,+20.2,OB	
1699811378.2928517	+4.46,+136.2,+21.7,MB	+2.96,+228.8,+21.8,OB	+2.94,+229.6,+21.8,BB	+2.81,+237.2,+20.2,FB	+2.46,+258.2,+21.0,GB	+2.89,+232.6,+20.2,OB	
1699811440.303848	+6.51,+18.0,+21.7,FA	+2.96,+228.9,+21.8,NB	+2.95,+229.5,+21.8,@B	+2.81,+237.3,+20.2,GB	+2.45,+258.7,+21.0,AB	+2.89,+232.6,+20.2,OB	
1699811502.3121078	+6.50,+18.8,+21.7,OA	+2.96,+228.9,+21.8,NB	+2.95,+229.5,+21.8,@B	+2.81,+237.2,+20.2,FB	+2.44,+259.3,+21.0,EB	+2.89,+232.5,+20.2,LB	
1699811564.322523	+6.52,+17.5,+21.7,OA	+2.96,+228.8,+21.8,OB	+2.94,+229.5,+21.8,AB	+2.81,+237.2,+20.2,FB	+2.43,+259.5,+21.0,DB	+2.89,+232.5,+20.2,LB	
1699811626.3326123	+6.52,+17.4,+21.7,NA	+2.96,+228.8,+21.8,OB	+2.94,+229.6,+21.8,BB	+2.81,+237.2,+20.2,FB	+2.43,+259.7,+21.0,FB	+2.89,+232.5,+20.2,LB	
1699811688.3428493	+6.52,+17.7,+21.7,MA	+2.96,+228.8,+21.8,OB	+2.94,+229.5,+21.8,AB	+2.81,+237.3,+20.2,GB	+2.45,+258.6,+21.0,@B	+2.89,+232.5,+20.2,LB	
1699811750.352928	+6.52,+17.6,+21.7,LA	+2.96,+228.8,+21.8,OB	+2.94,+229.6,+21.8,BB	+2.81,+237.3,+20.2,GB	+2.44,+259.3,+21.0,EB	+2.89,+232.5,+20.2,LB	
1699811812.3627763	+6.52,+17.7,+21.7,MA	+2.96,+228.9,+21.8,NB	+2.94,+229.6,+21.8,BB	+2.81,+237.3,+20.2,GB	+2.43,+259.4,+21.0,EB	+2.89,+232.6,+20.2,OB	
1699811874.3723123	+6.51,+18.1,+21.7,GA	+2.96,+228.9,+21.8,NB	+2.94,+229.6,+21.8,BB	+2.81,+237.3,+20.2,GB	+2.44,+258.8,+21.0,OB	+2.89,+232.6,+20.2,OB	
1699811936.3791287	+6.52,+17.7,+21.7,MA	+2.96,+228.8,+21.8,OB	+2.94,+229.6,+21.8,BB	+2.81,+237.4,+20.2,@B	+2.45,+258.7,+21.0,AB	+2.89,+232.6,+20.2,OB	
1699811998.3897407	+6.52,+17.6,+21.7,LA	+2.96,+228.8,+21.8,OB	+2.95,+229.5,+21.8,@B	+2.81,+237.5,+20.2,AB	+2.45,+258.5,+21.0,CB	+2.89,+232.6,+20.2,OB	
1699812060.3990002	+6.51,+18.2,+21.7,DA	+2.96,+228.8,+21.8,OB	+2.94,+229.6,+21.7,MB	+2.81,+237.4,+20.2,@B	+2.48,+257.0,+21.0,DB	+2.89,+232.6,+20.2,OB	
1699812122.40807	+6.51,+17.9,+21.8,OA	+2.96,+228.8,+21.8,OB	+2.94,+229.5,+21.8,AB	+2.81,+237.4,+20.2,@B	+2.50,+255.8,+21.0,GB	+2.89,+232.5,+20.2,LB	
1699812184.4160461	+6.51,+18.0,+21.7,FA	+2.96,+228.8,+21.8,OB	+2.94,+229.6,+21.8,BB	+2.81,+237.4,+20.2,@B	+2.48,+256.7,+21.0,BB	+2.89,+232.5,+20.1,OB	
1699812246.42419	+6.51,+18.3,+21.7,EA	+2.96,+228.8,+21.8,OB	+2.94,+229.6,+21.8,BB	+2.81,+237.4,+20.2,@B	+2.48,+256.9,+21.0,LB	+2.89,+232.6,+20.2,OB	
1699812308.433207	+6.50,+18.6,+21.7,AA	+2.96,+228.8,+21.8,OB	+2.94,+229.6,+21.7,MB	+2.81,+237.4,+20.2,@B	+2.48,+257.0,+21.0,DB	+2.89,+232.6,+20.2,OB	
1699812370.4426088	+6.50,+18.4,+21.7,CA	+2.96,+228.8,+21.8,OB	+2.94,+229.5,+21.7,NB	+2.81,+237.3,+20.2,GB	+2.47,+257.7,+21.0,LB	+2.89,+232.6,+20.1,LB	
