62309060476	62309060477	62309060478	62309060479	62309060481	62309060482	
1701106229.8022904	+6.58,+13.8,+21.8,CA	+6.23,+39.1,+21.7,AA	+6.53,+23.6,+21.8,EA	+6.88,+3.9,+20.2,EB	+2.30,+267.2,+21.0,JB	+6.89,+4.8,+20.2,BB	
1701106291.8118749	+6.58,+13.7,+21.8,LA	+6.23,+39.0,+21.8,OA	+6.53,+23.5,+21.7,IA	+6.88,+3.9,+20.2,EB	+2.30,+267.4,+21.0,LB	+6.88,+4.9,+20.2,BB	
1701106353.8220656	+6.58,+13.8,+21.8,CA	+6.23,+39.0,+21.7,@A	+6.53,+23.6,+21.7,JA	+6.88,+3.9,+20.2,EB	+2.30,+267.3,+21.0,KB	+6.89,+4.8,+20.2,BB	
1701106415.8313656	+6.59,+13.7,+21.8,MA	+6.23,+39.0,+21.8,OA	+6.53,+23.5,+21.7,IA	+6.89,+3.8,+20.2,EB	+2.30,+267.2,+21.0,JB	+6.88,+4.9,+20.2,BB	
1701106477.8388572	+6.58,+13.8,+21.8,CA	+6.23,+39.0,+21.8,OA	+6.53,+23.6,+21.7,JA	+6.88,+3.9,+20.2,EB	+2.30,+267.3,+21.0,KB	+6.88,+4.9,+20.1,AB	
1701106539.8476436	+6.58,+13.7,+21.7,CA	+6.23,+39.0,+21.8,OA	+6.53,+23.6,+21.7,JA	+6.89,+3.8,+20.2,EB	+2.30,+267.4,+21.0,LB	+6.89,+4.8,+20.2,BB	
1701106601.8584547	+6.58,+13.8,+21.7,LA	+6.23,+39.0,+21.8,OA	+6.53,+23.6,+21.7,JA	+6.89,+3.8,+20.2,EB	+2.30,+267.3,+21.1,JB	+6.89,+4.8,+20.2,BB	
1701106663.8662686	+6.58,+13.7,+21.8,LA	+6.23,+39.0,+21.8,OA	+6.53,+23.5,+21.7,IA	+6.88,+3.9,+20.2,EB	+2.30,+267.3,+21.0,KB	+6.89,+4.8,+20.2,BB	
1701106725.8748293	+6.58,+13.8,+21.8,CA	+6.23,+38.9,+21.8,GA	+6.53,+23.6,+21.7,JA	+6.88,+3.9,+20.2,EB	+2.30,+267.3,+21.0,KB	+6.89,+4.8,+20.2,BB	
1701106787.8836796	+6.59,+13.7,+21.8,MA	+6.23,+39.0,+21.8,OA	+6.53,+23.5,+21.7,IA	+6.89,+3.9,+20.2,DB	+2.30,+267.3,+21.0,KB	+6.89,+4.8,+20.2,BB	
1701106849.8933363	+6.58,+13.8,+21.8,CA	+6.23,+39.0,+21.8,OA	+6.53,+23.6,+21.7,JA	+6.88,+3.9,+20.2,EB	+2.30,+266.9,+21.0,@B	+6.89,+4.8,+20.2,BB	
1701106911.9010155	+6.59,+13.7,+21.8,MA	+6.23,+39.0,+21.8,OA	+6.53,+23.5,+21.7,IA	+6.88,+3.9,+20.2,EB	+2.30,+267.2,+21.0,JB	+6.89,+4.8,+20.2,BB	
1701106973.9081192	+6.58,+13.8,+21.8,CA	+6.23,+39.0,+21.7,@A	+6.53,+23.5,+21.7,IA	+6.88,+3.9,+20.2,EB	+2.30,+267.0,+21.0,HB	+6.89,+4.8,+20.2,BB	
1701107035.9096603	+6.58,+13.8,+21.8,CA	+6.23,+39.0,+21.8,OA	+6.53,+23.5,+21.7,IA	+6.89,+3.9,+20.2,DB	+2.30,+267.3,+21.0,KB	+6.89,+4.8,+20.2,BB	
1701107097.9104295	+6.58,+13.7,+21.8,LA	+6.23,+38.9,+21.8,GA	+6.53,+23.6,+21.7,JA	+6.88,+3.9,+20.2,EB	+2.30,+267.1,+21.0,IB	+6.88,+4.9,+20.2,BB	
1701107159.9206011	+6.58,+13.8,+21.7,LA	+6.23,+39.1,+21.7,AA	+6.53,+23.5,+21.7,IA	+6.89,+3.9,+20.2,DB	+2.30,+267.3,+21.0,KB	+6.89,+4.8,+20.2,BB	
1701107221.929494	+6.58,+13.8,+21.8,CA	+6.23,+39.0,+21.7,@A	+6.53,+23.5,+21.7,IA	+6.88,+3.9,+20.2,EB	+2.30,+267.3,+21.0,KB	+6.89,+4.8,+20.2,BB	
1701107283.9382987	+6.58,+13.8,+21.7,LA	+6.23,+38.9,+21.8,GA	+6.53,+23.5,+21.7,IA	+6.89,+3.9,+20.2,DB	+2.30,+267.3,+21.0,KB	+6.89,+4.8,+20.2,BB	
1701107345.945776	+6.58,+13.8,+21.7,LA	+6.23,+39.0,+21.8,OA	+6.53,+23.5,+21.7,IA	+6.89,+3.9,+20.2,DB	+2.30,+267.3,+21.0,KB	+6.89,+4.8,+20.2,BB	
1701107407.9543777	+6.58,+13.8,+21.7,LA	+6.23,+39.0,+21.7,@A	+6.53,+23.5,+21.7,IA	+6.89,+3.9,+20.2,DB	+2.30,+267.2,+21.0,JB	+6.89,+4.8,+20.2,BB	
1701107469.9599133	+6.59,+13.7,+21.7,BA	+6.23,+39.0,+21.8,OA	+6.53,+23.5,+21.7,IA	+6.89,+3.9,+20.2,DB	+2.30,+267.3,+21.0,KB	+6.89,+4.8,+20.2,BB	
1701107531.9670212	+6.59,+13.7,+21.7,BA	+6.23,+38.9,+21.8,GA	+6.53,+23.5,+21.7,IA	+6.89,+3.9,+20.2,DB	+2.30,+267.4,+21.0,LB	+6.89,+4.8,+20.2,BB	
1701107593.97708	+6.58,+13.8,+21.8,CA	+6.23,+38.9,+21.7,HA	+6.53,+23.5,+21.7,IA	+6.89,+3.9,+20.2,DB	+2.30,+267.5,+21.0,MB	+6.88,+4.9,+20.2,BB	
1701107655.9866803	+6.58,+13.8,+21.7,LA	+6.23,+39.0,+21.8,OA	+6.53,+23.5,+21.7,IA	+6.89,+3.9,+20.2,DB	+2.30,+267.5,+21.0,MB	+6.89,+4.8,+20.2,BB	
1701107717.9945643	+6.59,+13.7,+21.8,MA	+6.23,+39.0,+21.7,@A	+6.53,+23.6,+21.7,JA	+6.89,+3.9,+20.2,DB	+2.29,+267.6,+21.0,FB	+6.88,+4.9,+20.1,AB	
1701107780.0037835	+6.58,+13.8,+21.8,CA	+6.23,+39.0,+21.7,@A	+6.53,+23.6,+21.7,JA	+6.89,+3.9,+20.2,DB	+2.29,+267.5,+21.0,EB	+6.88,+4.9,+20.2,BB	
1701107842.0136442	+6.59,+13.7,+21.7,BA	+6.23,+39.0,+21.7,@A	+6.53,+23.5,+21.7,IA	+6.89,+3.9,+20.2,DB	+2.29,+267.6,+21.0,FB	+6.88,+4.9,+20.2,BB	
1701107904.0193675	+6.59,+13.7,+21.7,BA	+6.23,+39.0,+21.7,@A	+6.53,+23.5,+21.7,IA	+6.89,+3.9,+20.2,DB	+2.29,+267.8,+21.0,HB	+6.88,+4.9,+20.2,BB	
1701107966.0272384	+6.58,+13.8,+21.7,LA	+6.23,+39.1,+21.7,AA	+6.53,+23.6,+21.7,JA	+6.89,+3.9,+20.2,DB	+2.29,+267.7,+21.0,GB	+6.89,+4.8,+20.1,AB	
1701108028.0367084	+6.58,+13.7,+21.7,CA	+6.23,+38.9,+21.8,GA	+6.53,+23.6,+21.7,JA	+6.89,+3.9,+20.2,DB	+2.29,+267.7,+21.0,GB	+6.89,+4.8,+20.1,AB	
1701108090.0468113	+6.58,+13.8,+21.8,CA	+6.23,+39.0,+21.7,@A	+6.53,+23.5,+21.7,IA	+6.89,+3.8,+20.2,EB	+2.29,+267.6,+21.0,FB	+6.89,+4.8,+20.1,AB	
1701108152.0552824	+6.59,+13.7,+21.7,BA	+6.23,+39.0,+21.7,@A	+6.53,+23.5,+21.7,IA	+6.88,+3.9,+20.2,EB	+2.29,+267.6,+21.0,FB	+6.88,+4.9,+20.1,AB	
1701108214.0662766	+6.59,+13.7,+21.7,BA	+6.23,+38.9,+21.7,HA	+6.53,+23.5,+21.7,IA	+6.89,+3.9,+20.2,DB	+2.29,+267.7,+21.0,GB	+6.88,+4.9,+20.1,AB	
1701108276.0752263	+6.58,+13.8,+21.7,LA	+6.23,+39.0,+21.7,@A	+6.53,+23.5,+21.7,IA	+6.89,+3.9,+20.2,DB	+2.29,+267.6,+21.0,FB	+6.88,+4.9,+20.1,AB	
1701108338.0846593	+6.59,+13.7,+21.8,MA	+6.23,+38.9,+21.7,HA	+6.53,+23.6,+21.7,JA	+6.89,+3.9,+20.2,DB	+2.30,+267.3,+21.0,KB	+6.88,+4.9,+20.1,AB	
1701108400.094705	+6.59,+13.7,+21.7,BA	+6.23,+39.0,+21.7,@A	+6.53,+23.6,+21.7,JA	+6.88,+3.9,+20.2,EB	+2.30,+267.2,+21.0,JB	+6.89,+4.9,+20.2,CB	
1701108462.103229	+6.59,+13.7,+21.7,BA	+6.23,+38.9,+21.7,HA	+6.53,+23.5,+21.7,IA	+6.89,+3.9,+20.2,DB	+2.30,+267.2,+21.0,JB	+6.88,+4.9,+20.1,AB	
1701108524.112112	+6.58,+13.8,+21.7,LA	+6.23,+38.9,+21.7,HA	+6.53,+23.5,+21.7,IA	+6.88,+3.9,+20.2,EB	+2.30,+267.2,+21.0,JB	+6.88,+4.9,+20.2,BB	
