62309060419	62309060427	62309060471	62309060472	62309060473	62309060475	
1700198935.1897979	+3.04,+229.3,+19.3,OB	+3.02,+230.8,+19.8,AB	+2.93,+236.3,+19.9,DB	+2.82,+247.0,+25.6,AB	+2.60,+260.1,+25.2,MB	+2.57,+261.6,+25.4,IB	
1700198997.1990607	+3.04,+229.3,+19.3,OB	+3.02,+230.8,+19.8,AB	+2.93,+236.2,+19.9,EB	+2.82,+247.0,+25.6,AB	+2.60,+260.1,+25.2,MB	+2.57,+261.7,+25.4,HB	
1700199059.209416	+3.04,+229.3,+19.3,OB	+3.02,+230.8,+19.8,AB	+2.93,+236.3,+19.9,DB	+2.81,+247.9,+25.6,KB	+2.61,+259.6,+25.2,AB	+2.56,+262.7,+25.4,JB	
1700199121.2135372	+3.04,+229.2,+19.3,NB	+3.02,+230.8,+19.8,AB	+2.93,+236.3,+19.9,DB	+2.82,+247.0,+25.6,AB	+2.60,+260.1,+25.2,MB	+2.57,+261.5,+25.3,MB	
1700199183.2218308	+3.04,+229.3,+19.3,OB	+3.02,+230.8,+19.8,AB	+2.93,+236.3,+19.9,DB	+2.81,+247.9,+25.6,KB	+2.60,+259.7,+25.2,AB	+2.56,+262.7,+25.4,JB	
1700199245.2319472	+3.04,+229.3,+19.3,OB	+3.02,+230.8,+19.8,AB	+2.93,+236.3,+19.9,DB	+2.82,+247.5,+25.6,DB	+2.61,+259.3,+25.2,DB	+2.57,+261.9,+25.4,FB	
1700199307.2426856	+3.04,+229.3,+19.4,HB	+3.02,+230.8,+19.8,AB	+2.93,+236.3,+19.9,DB	+2.83,+246.8,+25.6,IB	+2.60,+259.8,+25.2,NB	+2.58,+261.1,+25.4,AB	
1700199369.252071	+3.04,+229.3,+19.3,OB	+3.02,+230.8,+19.9,@B	+2.93,+236.3,+19.9,DB	+2.83,+246.8,+25.6,IB	+2.61,+259.5,+25.2,BB	+2.58,+261.2,+25.4,BB	
1700199431.260834	+3.04,+229.3,+19.3,OB	+3.02,+230.8,+19.8,AB	+2.93,+236.3,+19.9,DB	+2.82,+247.4,+25.6,EB	+2.60,+260.0,+25.2,LB	+2.57,+261.9,+25.4,FB	
1700199493.2696228	+3.04,+229.3,+19.3,OB	+3.02,+230.8,+19.8,AB	+2.93,+236.3,+19.9,DB	+2.81,+248.0,+25.6,MB	+2.61,+259.3,+25.2,DB	+2.56,+262.3,+25.4,NB	
