62309060419	62309060427	62309060471	62309060472	62309060473	62309060475	
1700069357.4245968	+3.05,+228.6,+19.4,MB	+3.03,+230.1,+19.9,HB	+3.01,+231.4,+19.9,NB	+2.95,+239.4,+25.5,IB	+2.71,+253.5,+25.2,IB	+2.85,+245.3,+25.3,BB	
1700069419.435301	+3.05,+228.7,+19.4,LB	+3.03,+230.2,+19.9,KB	+3.01,+231.4,+19.9,NB	+2.95,+239.6,+25.6,HB	+2.70,+253.8,+25.2,EB	+2.84,+245.8,+25.4,OB	
1700069481.4454968	+3.05,+228.7,+19.4,LB	+3.03,+230.1,+19.9,HB	+3.01,+231.4,+19.9,NB	+2.94,+239.9,+25.5,EB	+2.71,+253.3,+25.2,OB	+2.86,+244.9,+25.4,MB	
1700069543.4559953	+3.05,+228.7,+19.4,LB	+3.03,+230.2,+19.9,KB	+3.01,+231.4,+19.9,NB	+2.93,+240.4,+25.5,AB	+2.70,+253.7,+25.2,JB	+2.83,+246.3,+25.4,@B	
1700069605.4648352	+3.05,+228.7,+19.4,LB	+3.03,+230.2,+19.8,JB	+3.01,+231.5,+19.9,OB	+2.93,+240.4,+25.6,BB	+2.71,+253.2,+25.2,NB	+2.85,+245.2,+25.4,DB	
1700069667.4720638	+3.05,+228.8,+19.4,CB	+3.03,+230.2,+19.9,KB	+3.01,+231.4,+19.9,NB	+2.95,+239.8,+25.5,EB	+2.70,+254.1,+25.2,KB	+2.83,+246.3,+25.3,GB	
1700069729.4807718	+3.05,+228.7,+19.4,LB	+3.03,+230.2,+19.9,KB	+3.01,+231.4,+19.9,NB	+2.93,+240.5,+25.6,CB	+2.71,+253.2,+25.2,NB	+2.85,+245.3,+25.3,BB	
1700069791.489984	+3.05,+228.7,+19.4,LB	+3.03,+230.2,+19.9,KB	+3.01,+231.4,+19.9,NB	+2.93,+240.7,+25.5,BB	+2.71,+253.4,+25.2,HB	+2.84,+246.0,+25.3,CB	
1700069853.5002851	+3.05,+228.7,+19.4,LB	+3.03,+230.2,+19.9,KB	+3.01,+231.4,+19.9,NB	+2.93,+240.7,+25.6,AB	+2.71,+253.2,+25.2,NB	+2.84,+245.6,+25.3,FB	
1700069915.5108385	+3.05,+228.7,+19.4,LB	+3.03,+230.2,+19.9,KB	+3.01,+231.4,+19.9,NB	+2.93,+240.7,+25.5,BB	+2.71,+253.4,+25.2,HB	+2.84,+246.0,+25.4,DB	
1700069977.5166447	+3.05,+228.8,+19.4,CB	+3.03,+230.2,+19.9,KB	+3.01,+231.4,+19.9,NB	+2.93,+240.7,+25.6,AB	+2.71,+253.2,+25.2,NB	+2.85,+245.5,+25.4,CB	
